t,x,y,yaw,cmd_speed,cmd_steer,min_scan,active_sign,state,lap,progress_m,lat_err,cap_curve,cap_sign,cap_lidar
1785589132.765,27.0271,7.1422,1.4340,1.0000,0.0658,0.0922,10,RACING,0,26.25,0.0364,2.054,1.000,99.000
1785589132.815,27.0332,7.1915,1.4441,1.0000,0.0666,0.1155,10,RACING,0,26.25,0.0212,2.054,1.000,99.000
1785589132.865,27.0382,7.2413,1.4542,1.0000,0.0664,0.1155,10,RACING,0,26.25,0.0672,2.054,1.000,99.000
1785589132.915,27.0433,7.2913,1.4641,1.0000,0.0648,0.0239,10,RACING,0,26.25,0.1168,2.054,1.000,99.000
1785589132.965,27.0487,7.3406,1.4738,1.0000,0.0646,0.0239,10,RACING,0,26.50,0.0853,2.020,1.000,99.000
1785589133.015,27.0518,7.3917,1.4839,1.0000,0.0647,0.0352,10,RACING,0,26.50,0.0348,2.020,1.000,99.000
1785589133.065,27.0550,7.4403,1.4934,1.0000,0.0641,0.0352,10,RACING,0,26.50,0.0178,2.020,1.000,99.000
1785589133.115,27.0589,7.4898,1.5030,1.0000,0.0637,0.1020,10,RACING,0,26.50,0.0656,2.020,1.000,99.000
1785589133.165,27.0629,7.5400,1.5127,1.0000,0.0636,0.1020,10,RACING,0,26.50,0.1156,2.020,1.000,99.000
1785589133.215,27.0660,7.5938,1.5231,1.0000,0.0638,0.1075,10,RACING,0,26.75,0.0818,2.020,1.000,99.000
1785589133.265,27.0685,7.6399,1.5321,1.0000,0.0639,0.1075,10,RACING,0,26.75,0.0364,2.020,1.000,99.000
1785589133.315,27.0706,7.6899,1.5418,1.0000,0.0641,0.0470,10,RACING,0,26.75,0.0180,2.020,1.000,99.000
1785589133.365,27.0728,7.7397,1.5515,1.0000,0.0643,0.0470,10,RACING,0,26.75,0.0656,2.020,1.000,99.000
1785589133.416,27.0735,7.7898,1.5614,1.0000,0.0647,0.0455,10,RACING,0,26.75,0.1153,2.020,1.000,99.000
1785589133.465,27.0730,7.8401,1.5712,1.0000,0.0647,0.0455,10,RACING,0,27.00,0.0857,2.002,1.000,99.000
1785589133.515,27.0713,7.8903,1.5811,1.0000,0.0644,0.0323,10,RACING,0,27.00,0.0357,2.002,1.000,99.000
1785589133.565,27.0705,7.9398,1.5906,1.0000,0.0639,0.0323,10,RACING,0,27.00,0.0159,2.002,1.000,99.000
1785589133.615,27.0698,7.9905,1.6005,1.0000,0.0638,0.0766,10,RACING,0,27.00,0.0655,2.002,1.000,99.000
1785589133.665,27.0678,8.0410,1.6104,1.0000,0.0648,0.0766,10,RACING,0,27.00,0.1158,2.002,1.000,99.000
1785589133.715,27.0668,8.0905,1.6201,1.0000,0.0647,0.0231,10,RACING,0,27.25,0.0853,2.002,1.000,99.000
1785589133.766,27.0634,8.1397,1.6299,1.0000,0.0651,0.0231,10,RACING,0,27.25,0.0362,2.002,1.000,99.000
1785589133.815,27.0599,8.1905,1.6399,1.0000,0.0649,0.1298,10,RACING,0,27.25,0.0159,2.002,1.000,99.000
1785589133.865,27.0561,8.2399,1.6496,1.0000,0.0648,0.1298,10,RACING,0,27.25,0.0648,2.002,1.000,99.000
1785589133.915,27.0521,8.2893,1.6596,1.0000,0.0662,0.1208,10,RACING,0,27.25,0.1143,2.002,1.000,99.000
1785589133.965,27.0463,8.3390,1.6696,1.0000,0.0662,0.1208,10,RACING,0,27.50,0.0859,2.002,1.000,99.000
1785589134.015,27.0409,8.3889,1.6796,1.0000,0.0658,0.0566,10,RACING,0,27.50,0.0358,2.002,1.000,99.000
1785589134.066,27.0348,8.4384,1.6896,1.0000,0.0657,0.0566,10,RACING,0,27.50,0.0142,2.002,1.000,99.000
1785589134.115,27.0295,8.4878,1.6995,1.0000,0.0655,0.2477,10,RACING,0,27.50,0.0638,2.002,1.000,99.000
1785589134.165,27.0226,8.5379,1.7099,1.0000,0.0680,0.2477,10,RACING,0,27.50,0.1144,2.002,1.000,99.000
1785589134.216,27.0155,8.5867,1.7201,1.0000,0.0679,0.1234,10,RACING,0,27.75,0.0863,2.002,1.000,99.000
1785589134.266,27.0080,8.6362,1.7305,1.0000,0.0679,0.1234,10,RACING,0,27.75,0.0362,2.002,1.000,99.000
1785589134.315,26.9990,8.6854,1.7407,1.0000,0.0680,0.0272,10,RACING,0,27.75,0.0140,2.002,1.000,99.000
1785589134.365,26.9896,8.7355,1.7512,1.0000,0.0677,0.0272,10,RACING,0,27.75,0.0648,2.002,1.000,99.000
1785589134.415,26.9781,8.7844,1.7617,1.0000,0.0702,0.0228,10,RACING,0,27.75,0.1150,2.002,1.000,99.000
1785589134.465,26.9692,8.8332,1.7722,1.0000,0.0695,0.0228,10,RACING,0,28.00,0.0854,2.002,1.000,99.000
1785589134.516,26.9601,8.8819,1.7828,1.0000,0.0697,0.1547,10,RACING,0,28.00,0.0361,2.002,1.000,99.000
1785589134.565,26.9497,8.9308,1.7934,1.0000,0.0701,0.1547,10,RACING,0,28.00,0.0152,2.002,1.000,99.000
1785589134.615,26.9398,8.9796,1.8041,1.0000,0.0703,0.0380,10,RACING,0,28.00,0.0643,2.002,1.000,99.000
1785589134.665,26.9277,9.0293,1.8156,1.0000,0.0739,0.0380,10,RACING,0,28.00,0.1154,2.002,1.000,99.000
1785589134.716,26.9146,9.0774,1.8267,1.0000,0.0739,0.1409,10,RACING,0,28.25,0.0849,2.002,1.000,99.000
1785589134.765,26.9013,9.1259,1.8379,1.0000,0.0736,0.1409,10,RACING,0,28.25,0.0350,2.002,1.000,99.000
1785589134.815,26.8893,9.1731,1.8489,1.0000,0.0735,0.0926,10,RACING,0,28.25,0.0156,2.002,1.000,99.000
1785589134.865,26.8745,9.2214,1.8602,1.0000,0.0740,0.0926,10,RACING,0,28.25,0.0653,2.002,1.000,99.000
1785589134.915,26.8595,9.2689,1.8717,1.0000,0.0770,0.1707,10,RACING,0,28.25,0.1150,2.002,1.000,99.000
1785589134.965,26.8438,9.3167,1.8834,1.0000,0.0768,0.1707,10,RACING,0,28.50,0.0851,2.002,1.000,99.000
1785589135.015,26.8276,9.3656,1.8954,1.0000,0.0767,0.0659,10,RACING,0,28.50,0.0346,2.002,1.000,99.000
1785589135.065,26.8145,9.4115,1.9067,1.0000,0.0766,0.0659,10,RACING,0,28.50,0.0166,2.002,1.000,99.000
1785589135.115,26.7966,9.4588,1.9186,1.0000,0.0775,0.0987,10,RACING,0,28.50,0.0660,2.002,1.000,99.000
1785589135.165,26.7787,9.5055,1.9308,1.0000,0.0809,0.0987,10,RACING,0,28.50,0.1158,2.002,1.000,99.000
1785589135.216,26.7616,9.5525,1.9431,1.0000,0.0807,0.1020,10,RACING,0,28.75,0.0849,2.002,1.000,99.000
1785589135.265,26.7427,9.5990,1.9553,1.0000,0.0810,0.1020,10,RACING,0,28.75,0.0357,2.002,1.000,99.000
1785589135.315,26.7244,9.6452,1.9676,1.0000,0.0809,0.1176,10,RACING,0,28.75,0.0189,2.002,1.000,99.000
1785589135.365,26.7055,9.6917,1.9801,1.0000,0.0811,0.1176,10,RACING,0,28.75,0.0667,2.002,1.000,99.000
1785589135.415,26.6848,9.7369,1.9928,1.0000,0.0848,0.1409,10,RACING,0,28.75,0.1163,2.002,1.000,99.000
1785589135.466,26.6640,9.7830,2.0058,1.0000,0.0846,0.1409,10,RACING,0,29.00,0.0840,2.002,1.000,99.000
1785589135.515,26.6425,9.8283,2.0187,1.0000,0.0847,0.0998,10,RACING,0,29.00,0.0350,2.002,1.000,99.000
1785589135.565,26.6212,9.8726,2.0313,1.0000,0.0847,0.0998,10,RACING,0,29.00,0.0200,2.002,1.000,99.000
1785589135.616,26.5977,9.9177,2.0444,1.0000,0.0848,0.0468,10,RACING,0,29.00,0.0684,2.002,1.000,99.000
1785589135.665,26.5737,9.9618,2.0577,1.0000,0.0882,0.0468,10,RACING,0,29.00,0.1183,2.002,1.000,99.000
1785589135.715,26.5493,10.0060,2.0711,1.0000,0.0880,0.1996,10,RACING,0,29.25,0.0829,2.002,1.000,99.000
1785589135.765,26.5261,10.0503,2.0846,1.0000,0.0878,0.1996,10,RACING,0,29.25,0.0345,2.002,1.000,99.000
1785589135.815,26.5006,10.0935,2.0979,1.0000,0.0882,0.0954,10,RACING,0,29.25,0.0241,2.002,1.000,99.000
1785589135.865,26.4778,10.1368,2.1114,1.0000,0.0880,0.0954,10,RACING,0,29.25,0.0691,2.002,1.000,99.000
1785589135.915,26.4522,10.1786,2.1249,1.0000,0.0910,0.0415,10,RACING,0,29.25,0.1177,2.002,1.000,99.000
1785589135.965,26.4267,10.2211,2.1388,1.0000,0.0910,0.0415,10,RACING,0,29.50,0.0839,2.002,1.000,99.000
1785589136.015,26.4006,10.2631,2.1527,1.0000,0.0912,0.1625,10,RACING,0,29.50,0.0354,2.002,1.000,99.000
1785589136.066,26.3751,10.3048,2.1666,1.0000,0.0915,0.1625,10,RACING,0,29.50,0.0184,2.002,1.000,99.000
1785589136.115,26.3474,10.3464,2.1807,1.0000,0.0921,0.0927,10,RACING,0,29.50,0.0662,2.002,1.000,99.000
1785589136.165,26.3178,10.3875,2.1948,1.0000,0.0924,0.0927,10,RACING,0,29.50,0.1166,2.002,1.000,99.000
1785589136.215,26.2883,10.4274,2.2087,1.0000,0.0923,0.1445,10,RACING,0,29.75,0.0843,2.002,1.000,99.000
1785589136.265,26.2584,10.4671,2.2226,1.0000,0.0922,0.1445,10,RACING,0,29.75,0.0355,2.002,1.000,99.000
1785589136.315,26.2273,10.5065,2.2366,1.0000,0.0922,0.0615,10,RACING,0,29.75,0.0198,2.002,1.000,99.000
1785589136.365,26.1976,10.5460,2.2507,1.0000,0.0921,0.0615,10,RACING,0,29.75,0.0665,2.002,1.000,99.000
1785589136.415,26.1661,10.5845,2.2644,1.0000,0.0905,0.0539,10,RACING,0,29.75,0.1161,2.002,1.000,99.000
1785589136.465,26.1336,10.6230,2.2782,1.0000,0.0905,0.0539,10,RACING,0,30.00,0.0840,2.002,1.000,99.000
1785589136.515,26.1019,10.6607,2.2919,1.0000,0.0905,0.0897,10,RACING,0,30.00,0.0351,2.002,1.000,99.000
1785589136.565,26.0689,10.6982,2.3056,1.0000,0.0907,0.0897,10,RACING,0,30.00,0.0175,2.002,1.000,99.000
1785589136.615,26.0370,10.7351,2.3195,1.0000,0.0908,0.0959,10,RACING,0,30.00,0.0648,2.002,1.000,99.000
1785589136.665,26.0009,10.7727,2.3332,1.0000,0.0872,0.0959,10,RACING,0,30.00,0.1169,2.002,1.000,99.000
1785589136.716,25.9685,10.8072,2.3459,1.0000,0.0870,0.0857,10,RACING,0,30.25,0.0858,2.014,1.000,99.000
1785589136.765,25.9338,10.8426,2.3591,1.0000,0.0872,0.0857,10,RACING,0,30.25,0.0363,2.014,1.000,99.000
1785589136.816,25.8952,10.8783,2.3726,1.0000,0.0872,0.0444,10,RACING,0,30.25,0.0171,2.014,1.000,99.000
1785589136.865,25.8580,10.9127,2.3857,1.0000,0.0868,0.0444,10,RACING,0,30.25,0.0674,2.014,1.000,99.000
1785589136.915,25.8210,10.9464,2.3979,1.0000,0.0811,0.0432,10,RACING,0,30.25,0.1174,2.014,1.000,99.000
1785589136.965,25.7831,10.9803,2.4103,1.0000,0.0810,0.0432,10,RACING,0,30.50,0.0817,2.070,1.000,99.000
1785589137.015,25.7477,11.0131,2.4225,1.0000,0.0810,0.0687,10,RACING,0,30.50,0.0335,2.070,1.000,99.000
1785589137.065,25.7105,11.0459,2.4348,1.0000,0.0812,0.0687,10,RACING,0,30.50,0.0161,2.070,1.000,99.000
1785589137.115,25.6716,11.0781,2.4472,1.0000,0.0813,0.0493,10,RACING,0,30.50,0.0666,2.070,1.000,99.000
1785589137.165,25.6332,11.1101,2.4585,1.0000,0.0744,0.0493,10,RACING,0,30.50,0.1166,2.070,1.000,99.000
1785589137.215,25.5897,11.1436,2.4707,1.0000,0.0744,0.0540,10,RACING,0,30.75,0.0789,1.935,1.000,99.000
1785589137.265,25.5515,11.1725,2.4812,1.0000,0.0742,0.0540,10,RACING,0,30.75,0.0313,1.935,1.000,99.000
1785589137.315,25.5122,11.2027,2.4924,1.0000,0.0739,0.0422,10,RACING,0,30.75,0.0199,1.935,1.000,99.000
1785589137.366,25.4744,11.2323,2.5035,1.0000,0.0739,0.0422,10,RACING,0,30.75,0.0672,1.935,1.000,99.000
1785589137.415,25.4351,11.2619,2.5136,1.0000,0.0665,0.0207,10,RACING,0,30.75,0.1162,1.935,1.000,99.000
1785589137.465,25.3952,11.2910,2.5237,1.0000,0.0666,0.0207,10,RACING,0,31.00,0.0865,1.671,1.000,99.000
1785589137.515,25.3548,11.3197,2.5338,1.0000,0.0667,0.0423,10,RACING,0,31.00,0.0391,1.671,1.000,99.000
1785589137.565,25.3132,11.3481,2.5440,1.0000,0.0667,0.0423,10,RACING,0,31.00,0.0221,1.671,1.000,99.000
1785589137.615,25.2715,11.3759,2.5541,1.0000,0.0667,0.0666,10,RACING,0,31.00,0.0669,1.671,1.000,99.000
1785589137.666,25.2308,11.4032,2.5629,1.0000,0.0580,0.0666,10,RACING,0,31.00,0.1150,1.671,1.000,99.000
1785589137.715,25.1893,11.4305,2.5717,1.0000,0.0581,0.3360,10,RACING,0,31.25,0.0902,1.352,1.000,99.000
1785589137.765,25.1479,11.4577,2.5806,1.0000,0.0582,0.3360,10,RACING,0,31.25,0.0450,1.352,1.000,99.000
1785589137.815,25.1046,11.4837,2.5894,1.0000,0.0584,0.2979,10,RACING,0,31.25,0.0272,1.352,1.000,99.000
1785589137.865,25.0621,11.5096,2.5982,1.0000,0.0582,0.2979,10,RACING,0,31.25,0.0670,1.352,1.000,99.000
1785589137.915,25.0184,11.5353,2.6056,1.0000,0.0490,0.0230,10,RACING,0,31.25,0.1155,1.352,1.000,99.000
1785589137.965,24.9759,11.5608,2.6130,1.0000,0.0490,0.0230,10,RACING,0,31.50,0.0929,1.142,1.000,99.000
1785589138.015,24.9314,11.5869,2.6208,1.0000,0.0491,0.0312,10,RACING,0,31.50,0.0473,1.142,1.000,99.000
1785589138.065,24.8891,11.6107,2.6279,1.0000,0.0491,0.0312,10,RACING,0,31.50,0.0323,1.142,1.000,99.000
1785589138.115,24.8461,11.6351,2.6354,1.0000,0.0491,0.2423,10,RACING,0,31.50,0.0684,1.142,1.000,99.000
1785589138.165,24.8035,11.6591,2.6414,1.0000,0.0396,0.2423,10,RACING,0,31.50,0.1144,1.142,1.000,99.000
1785589138.215,24.7588,11.6833,2.6475,1.0000,0.0397,0.1226,10,RACING,0,31.75,0.0965,1.142,1.000,99.000
1785589138.265,24.7140,11.7068,2.6535,1.0000,0.0397,0.1226,10,RACING,0,31.75,0.0526,1.142,1.000,99.000
1785589138.315,24.6703,11.7304,2.6595,1.0000,0.0396,0.0751,10,RACING,0,31.75,0.0371,1.142,1.000,99.000
1785589138.365,24.6267,11.7529,2.6654,1.0000,0.0397,0.0751,10,RACING,0,31.75,0.0692,1.142,1.000,99.000
1785589138.415,24.5810,11.7759,2.6699,1.0000,0.0295,0.1392,10,RACING,0,31.75,0.1159,1.142,1.000,99.000
1785589138.465,24.5363,11.7983,2.6743,1.0000,0.0294,0.1392,10,RACING,0,32.00,0.0979,1.142,1.000,99.000
1785589138.515,24.4896,11.8208,2.6788,1.0000,0.0293,0.0234,10,RACING,0,32.00,0.0537,1.142,1.000,99.000
1785589138.565,24.4438,11.8433,2.6833,1.0000,0.0291,0.0234,10,RACING,0,32.00,0.0395,1.142,1.000,99.000
1785589138.616,24.3992,11.8653,2.6877,1.0000,0.0290,0.0718,10,RACING,0,32.00,0.0727,1.142,1.000,99.000
1785589138.665,24.3535,11.8870,2.6904,1.0000,0.0182,0.0718,10,RACING,0,32.00,0.1188,1.142,1.000,99.000
1785589138.716,24.3088,11.9088,2.6932,1.0000,0.0181,0.0657,10,RACING,0,32.25,0.0966,1.142,1.000,99.000
1785589138.765,24.2640,11.9302,2.6959,1.0000,0.0182,0.0657,10,RACING,0,32.25,0.0554,1.142,1.000,99.000
1785589138.815,24.2183,11.9518,2.6986,1.0000,0.0181,0.0282,10,RACING,0,32.25,0.0418,1.142,1.000,99.000
1785589138.865,24.1684,11.9736,2.7014,1.0000,0.0181,0.0282,10,RACING,0,32.25,0.0769,1.142,1.000,99.000
1785589138.915,24.1243,11.9944,2.7014,1.0000,0.0053,0.1095,10,RACING,0,32.25,0.1216,1.142,1.000,99.000
1785589138.965,24.0780,12.0162,2.7014,1.0000,0.0057,0.1095,10,RACING,0,32.50,0.0930,1.142,1.000,99.000
1785589139.015,24.0359,12.0370,2.7014,1.0000,0.0061,0.0366,10,RACING,0,32.50,0.0557,1.142,1.000,99.000
1785589139.065,23.9899,12.0588,2.7014,1.0000,0.0069,0.0366,10,RACING,0,32.50,0.0446,1.142,1.000,99.000
1785589139.115,23.9450,12.0796,2.7014,1.0000,0.0075,0.1847,10,RACING,0,32.50,0.0764,1.142,1.000,99.000
1785589139.165,23.8989,12.1009,2.7014,1.0000,-0.0075,0.1847,10,RACING,0,32.50,0.1220,1.142,1.000,99.000
1785589139.215,23.8528,12.1227,2.7014,1.0000,-0.0082,0.0456,10,RACING,0,32.75,0.0956,1.142,1.000,99.000
1785589139.265,23.8084,12.1437,2.7014,1.0000,-0.0088,0.0456,10,RACING,0,32.75,0.0573,1.142,1.000,99.000
1785589139.315,23.7631,12.1649,2.7014,1.0000,-0.0094,0.2506,10,RACING,0,32.75,0.0474,1.142,1.000,99.000
1785589139.365,23.7182,12.1866,2.6998,1.0000,-0.0103,0.2506,10,RACING,0,32.75,0.0791,1.142,1.000,99.000
1785589139.415,23.6726,12.2082,2.6951,1.0000,-0.0311,0.0218,10,RACING,0,32.75,0.1239,1.142,1.000,99.000
1785589139.465,23.6282,12.2295,2.6905,1.0000,-0.0312,0.0218,10,RACING,0,33.00,0.0983,1.142,1.000,99.000
1785589139.515,23.5832,12.2521,2.6856,1.0000,-0.0313,0.1099,10,RACING,0,33.00,0.0609,1.142,1.000,99.000
1785589139.565,23.5385,12.2737,2.6810,1.0000,-0.0310,0.1099,10,RACING,0,33.00,0.0522,1.142,1.000,99.000
1785589139.615,23.4940,12.2967,2.6761,1.0000,-0.0312,0.0520,10,RACING,0,33.00,0.0828,1.142,1.000,99.000
1785589139.667,23.4940,12.2967,2.6761,1.0000,-0.0638,0.0520,10,RACING,0,33.00,0.0828,1.142,1.000,99.000
1785589139.720,23.4036,12.3422,2.6615,1.0000,-0.0638,0.1470,10,RACING,0,33.25,0.0997,1.142,1.000,99.000
1785589139.765,23.3623,12.3648,2.6517,1.0000,-0.0666,0.1470,10,RACING,0,33.25,0.0673,1.142,1.000,2.428
1785589139.815,23.3179,12.3882,2.6418,1.0000,-0.0662,0.0436,10,RACING,0,33.25,0.0597,1.142,1.000,2.355
1785589139.865,23.2745,12.4126,2.6316,1.0000,-0.0665,0.0436,10,RACING,0,33.25,0.0879,1.142,1.000,2.355
1785589139.915,23.2328,12.4373,2.6137,1.0000,-0.1173,0.2588,10,RACING,0,33.25,0.1291,1.142,1.000,2.284
1785589139.965,23.1902,12.4625,2.5963,1.0000,-0.1167,0.2588,10,RACING,0,33.50,0.1095,1.142,1.000,2.284
1785589140.015,23.1476,12.4889,2.5785,1.0000,-0.1169,0.1476,10,RACING,0,33.50,0.0792,1.142,1.000,2.205
1785589140.065,23.1068,12.5164,2.5605,1.0000,-0.1169,0.1476,10,RACING,0,33.50,0.0762,1.142,1.000,2.205
1785589140.116,23.0656,12.5442,2.5339,1.0000,-0.1746,0.1339,10,RACING,0,33.50,0.1014,1.142,1.000,2.112
1785589140.165,23.0235,12.5735,2.5069,1.0000,-0.1762,0.1339,10,RACING,0,33.50,0.1420,1.142,1.000,2.112
1785589140.215,22.9850,12.6033,2.4800,1.0000,-0.1767,0.2395,10,RACING,0,33.75,0.1241,1.142,1.000,2.021
1785589140.272,22.9850,12.6033,2.4800,1.0000,-0.2286,0.2395,10,RACING,0,33.75,0.1241,1.142,1.000,2.021
1785589140.316,22.9411,12.6382,2.4428,1.0000,-0.2286,0.2395,10,RACING,0,33.75,0.1024,1.142,1.000,2.021
1785589140.365,22.8703,12.7014,2.3772,1.0000,-0.2292,0.1263,10,RACING,0,33.75,0.1324,1.142,1.000,1.979
1785589140.415,22.8369,12.7366,2.3373,1.0000,-0.2594,0.1642,10,RACING,0,33.75,0.1701,1.142,1.000,1.953
1785589140.465,22.8028,12.7737,2.2965,1.0000,-0.2596,0.1642,10,RACING,0,34.00,0.1563,1.142,1.000,1.953
1785589140.515,22.7710,12.8114,2.2570,1.0000,-0.2590,0.0305,10,RACING,0,34.00,0.1501,1.142,1.000,2.010
1785589140.565,22.7381,12.8518,2.2163,1.0000,-0.2561,0.0305,10,RACING,0,34.00,0.1615,1.142,1.000,2.010
1785589140.615,22.7097,12.8923,2.1760,1.0000,-0.2688,0.0713,10,RACING,0,34.00,0.1884,1.142,1.000,1.878
1785589140.665,22.6818,12.9338,2.1355,1.0000,-0.2735,0.0713,10,RACING,0,34.24,0.2127,1.142,1.000,1.878
1785589140.715,22.6566,12.9766,2.0947,1.0000,-0.2738,0.0371,10,RACING,0,34.24,0.2049,1.142,1.000,1.849
1785589140.765,22.6311,13.0226,2.0518,1.0000,-0.2747,0.0371,10,RACING,0,34.24,0.2108,1.142,1.000,1.849
1785589140.815,22.6110,13.0654,2.0129,1.0000,-0.2748,0.2243,10,RACING,0,34.24,0.2295,1.142,1.000,1.706
1785589140.865,22.5898,13.1110,1.9721,1.0000,-0.2779,0.2243,10,RACING,0,34.49,0.2506,1.142,1.000,1.706
1785589140.916,22.5734,13.1575,1.9314,1.0000,-0.2780,0.0990,10,RACING,0,34.49,0.2433,1.142,1.000,1.815
1785589140.965,22.5570,13.2046,1.8904,1.0000,-0.2735,0.0990,10,RACING,0,34.49,0.2460,1.142,1.000,1.815
1785589141.015,22.5438,13.2523,1.8497,1.0000,-0.2734,0.0370,10,RACING,0,34.49,0.2614,1.142,1.000,2.113
1785589141.066,22.5309,13.3009,1.8087,1.0000,-0.2619,0.0370,10,RACING,0,34.74,0.2401,1.203,1.000,2.113
1785589141.115,22.5199,13.3499,1.7704,1.0000,-0.2479,0.0593,10,RACING,0,34.74,0.2279,1.203,1.000,1.785
1785589141.165,22.5088,13.3986,1.7300,1.0000,-0.2622,0.0593,10,RACING,0,34.74,0.2262,1.203,1.000,1.785
1785589141.215,22.5024,13.4490,1.6890,1.0000,-0.2617,0.1269,10,RACING,0,34.99,0.2140,1.489,1.000,1.818
1785589141.265,22.4979,13.4990,1.6491,1.0000,-0.2593,0.1269,10,RACING,0,34.99,0.1841,1.489,1.000,1.818
1785589141.315,22.4960,13.5486,1.6092,1.0000,-0.2586,0.0318,10,RACING,0,34.99,0.1670,1.489,1.000,1.920
1785589141.365,22.4946,13.5992,1.5726,1.0000,-0.2334,0.0318,10,RACING,0,34.99,0.1645,1.489,1.000,1.920
1785589141.415,22.4960,13.6491,1.5367,1.0000,-0.2327,0.1678,10,RACING,0,35.24,0.1768,1.783,1.000,2.074
1785589141.472,22.4960,13.6491,1.5367,1.0000,-0.2232,0.1678,10,RACING,0,35.24,0.1768,1.783,1.000,2.074
1785589141.515,22.4960,13.6491,1.5367,1.0000,-0.2232,0.1678,10,RACING,0,35.24,0.1768,1.783,1.000,2.074
1785589141.565,22.5109,13.8098,1.4239,1.0000,-0.2232,0.1678,10,RACING,0,35.24,0.0877,1.783,1.000,2.074
1785589141.615,22.5183,13.8485,1.4009,1.0000,-0.1921,0.0534,10,RACING,0,35.24,0.1026,1.783,1.000,2.273
1785589141.665,22.5266,13.8970,1.3718,1.0000,-0.1920,0.0534,10,RACING,0,35.49,0.1331,2.000,1.000,2.273
1785589141.716,22.5388,13.9457,1.3424,1.0000,-0.1921,0.0513,10,RACING,0,35.49,0.0834,2.000,1.000,2.473
1785589141.765,22.5499,13.9935,1.3134,1.0000,-0.1917,0.0513,10,RACING,0,35.49,0.0360,2.000,1.000,2.473
1785589141.815,22.5632,14.0431,1.2829,1.0000,-0.1919,0.0267,10,RACING,0,35.49,0.0239,2.000,1.000,99.000
1785589141.865,22.5764,14.0894,1.2543,1.0000,-0.1919,0.0267,10,RACING,0,35.49,0.0686,2.000,1.000,99.000
1785589141.915,22.5938,14.1364,1.2295,1.0000,-0.1630,0.0557,10,RACING,0,35.49,0.1184,2.000,1.000,99.000
1785589141.965,22.6113,14.1842,1.2040,1.0000,-0.1628,0.0557,10,RACING,0,35.74,0.0885,2.141,1.000,99.000
1785589142.015,22.6299,14.2297,1.1797,1.0000,-0.1628,0.0867,10,RACING,0,35.74,0.0528,2.141,1.000,99.000
1785589142.065,22.6512,14.2756,1.1547,1.0000,-0.1627,0.0867,10,RACING,0,35.74,0.0493,2.141,1.000,99.000
1785589142.115,22.6719,14.3207,1.1301,1.0000,-0.1623,0.1377,10,RACING,0,35.74,0.0841,2.141,1.000,99.000
1785589142.165,22.6947,14.3658,1.1097,1.0000,-0.1335,0.1377,10,RACING,0,35.74,0.1291,2.141,1.000,99.000
1785589142.215,22.7172,14.4107,1.0893,1.0000,-0.1333,0.0256,10,RACING,0,35.99,0.1171,2.183,1.000,99.000
1785589142.265,22.7419,14.4548,1.0690,1.0000,-0.1334,0.0256,10,RACING,0,35.99,0.0907,2.183,1.000,99.000
1785589142.315,22.7668,14.4986,1.0486,1.0000,-0.1332,0.0412,10,RACING,0,35.99,0.0884,2.183,1.000,99.000
1785589142.365,22.7921,14.5416,1.0283,1.0000,-0.1331,0.0412,10,RACING,0,35.99,0.1107,2.183,1.000,99.000
1785589142.415,22.8200,14.5838,1.0082,1.0000,-0.1331,0.0549,10,RACING,0,35.99,0.1462,2.183,1.000,99.000
1785589142.465,22.8463,14.6259,0.9924,1.0000,-0.1034,0.0549,10,RACING,0,36.24,0.1412,2.077,1.000,99.000
1785589142.515,22.8729,14.6676,0.9766,1.0000,-0.1035,0.0512,10,RACING,0,36.24,0.1195,2.077,1.000,99.000
1785589142.565,22.9013,14.7085,0.9610,1.0000,-0.1037,0.0512,10,RACING,0,36.24,0.1143,2.077,1.000,99.000
1785589142.615,22.9312,14.7497,0.9450,1.0000,-0.1037,0.1680,10,RACING,0,36.24,0.1293,2.077,1.000,99.000
1785589142.665,22.9599,14.7897,0.9294,1.0000,-0.1035,0.1680,10,RACING,0,36.24,0.1589,2.077,1.000,99.000
1785589142.715,22.9903,14.8294,0.9178,1.0000,-0.0769,0.1767,10,RACING,0,36.49,0.1578,1.977,1.000,99.000
1785589142.765,23.0214,14.8698,0.9059,1.0000,-0.0768,0.1767,10,RACING,0,36.49,0.1345,1.977,1.000,99.000
1785589142.815,23.0514,14.9083,0.8944,1.0000,-0.0768,0.0341,10,RACING,0,36.49,0.1279,1.977,1.000,99.000
1785589142.865,23.0826,14.9472,0.8827,1.0000,-0.0770,0.0341,10,RACING,0,36.49,0.1390,1.977,1.000,99.000
1785589142.915,23.1149,14.9864,0.8708,1.0000,-0.0771,0.0468,10,RACING,0,36.49,0.1651,1.977,1.000,99.000
1785589142.965,23.1475,15.0238,0.8629,1.0000,-0.0532,0.0468,10,RACING,0,36.74,0.1647,1.873,1.000,99.000
1785589143.015,23.1788,15.0615,0.8549,1.0000,-0.0530,0.0306,10,RACING,0,36.74,0.1414,1.873,1.000,99.000
1785589143.065,23.2125,15.0992,0.8468,1.0000,-0.0532,0.0306,10,RACING,0,36.74,0.1312,1.873,1.000,99.000
1785589143.116,23.2444,15.1370,0.8386,1.0000,-0.0531,0.0682,10,RACING,0,36.74,0.1407,1.873,1.000,99.000
1785589143.165,23.2800,15.1763,0.8300,1.0000,-0.0536,0.0682,10,RACING,0,36.74,0.1659,1.873,1.000,99.000
