t,x,y,yaw,cmd_speed,cmd_steer,min_scan,active_sign,state,lap,progress_m,lat_err,cap_curve,cap_sign,cap_lidar
1785589554.968,4.4284,4.0000,0.0000,0.0000,0.0000,0.1600,-1,?,0,1.50,0.6963,2.184,nan,2.347
1785589555.017,4.4284,4.0000,0.0000,0.0000,0.0000,0.1600,-1,?,0,1.50,0.6963,2.184,nan,2.347
1785589555.067,4.4284,4.0000,0.0000,0.0000,0.0000,0.1844,-1,?,0,1.50,0.6963,2.184,nan,2.370
1785589555.117,4.4284,4.0000,0.0000,0.1250,-0.3400,0.1844,-1,RACING,0,1.50,0.6963,2.184,1.800,2.370
1785589555.167,4.4284,4.0000,0.0000,0.2500,-0.3400,0.0481,-1,RACING,0,1.50,0.6963,2.184,1.800,2.396
1785589555.217,4.4284,4.0000,0.0000,0.3750,-0.3400,0.0481,-1,RACING,0,1.50,0.6963,2.184,1.800,2.396
1785589555.267,4.4284,4.0000,0.0000,0.5000,-0.3400,0.1061,-1,RACING,0,1.50,0.6963,2.184,1.800,2.224
1785589555.318,4.4284,4.0000,0.0000,0.6250,-0.3400,0.1061,-1,RACING,0,1.50,0.6963,2.184,1.800,2.224
1785589555.367,4.4366,3.9999,-0.0022,0.7500,-0.3400,0.1004,-1,RACING,0,1.50,0.6973,2.184,1.800,2.415
1785589555.417,4.4582,3.9996,-0.0191,0.8750,-0.3400,0.1004,-1,RACING,0,1.50,0.7001,2.184,1.800,2.415
1785589555.467,4.4920,3.9987,-0.0464,1.0000,-0.2717,0.2550,-1,RACING,0,1.50,0.7054,2.184,1.800,99.000
1785589555.517,4.5380,3.9953,-0.0847,1.1250,-0.2719,0.2550,-1,RACING,0,1.50,0.7130,2.184,1.800,99.000
1785589555.567,4.5942,3.9896,-0.1305,1.2500,-0.2727,0.0303,-1,RACING,0,1.50,0.7247,2.184,1.800,99.000
1785589555.617,4.6563,3.9797,-0.1817,1.3750,-0.2735,0.0303,-1,RACING,0,1.75,0.7258,2.255,1.800,99.000
1785589555.667,4.7233,3.9652,-0.2377,1.5000,-0.2745,0.1437,-1,RACING,0,1.75,0.7207,2.255,1.800,99.000
1785589555.717,4.7972,3.9451,-0.2991,1.6250,-0.1843,0.1437,-1,RACING,0,1.75,0.7185,2.255,1.800,99.000
1785589555.767,4.8754,3.9191,-0.3450,1.7500,-0.1846,0.0273,-1,RACING,0,2.00,0.7064,2.306,1.800,99.000
1785589555.817,4.9574,3.8877,-0.3943,1.8000,-0.1077,0.0273,-1,RACING,0,2.00,0.6846,2.306,1.800,99.000
1785589555.867,5.0430,3.8509,-0.4246,1.8000,-0.1079,0.0262,-1,RACING,0,2.00,0.6695,2.306,1.800,99.000
1785589555.917,5.1230,3.8137,-0.4534,1.8000,-0.1082,0.0262,-1,RACING,0,2.25,0.6374,2.320,1.800,99.000
1785589555.967,5.2084,3.7726,-0.4832,1.8000,-0.0391,0.0342,-1,RACING,0,2.25,0.6079,2.320,1.800,99.000
1785589556.017,5.2880,3.7307,-0.4938,1.8000,-0.0393,0.0342,-1,RACING,0,2.50,0.5857,2.352,1.800,99.000
1785589556.067,5.3679,3.6876,-0.5046,1.8000,0.0111,0.0317,-1,RACING,0,2.50,0.5420,2.352,1.800,99.000
1785589556.117,5.4486,3.6442,-0.5015,1.8000,0.0108,0.0317,-1,RACING,0,2.50,0.5107,2.352,1.800,99.000
1785589556.167,5.5279,3.6011,-0.4986,1.8000,0.0440,0.1436,-1,RACING,0,2.75,0.4829,2.387,1.800,99.000
1785589556.217,5.6053,3.5583,-0.4865,1.8000,0.0443,0.1436,-1,RACING,0,2.75,0.4378,2.387,1.800,99.000
1785589556.267,5.6846,3.5164,-0.4743,1.8000,0.0445,0.0765,-1,RACING,0,2.75,0.4085,2.387,1.800,99.000
1785589556.318,5.7640,3.4762,-0.4623,1.8000,0.0665,0.0765,-1,RACING,0,3.00,0.3824,2.396,1.800,99.000
1785589556.367,5.8454,3.4369,-0.4442,1.8000,0.0664,0.0535,-1,RACING,0,3.00,0.3376,2.396,1.800,99.000
1785589556.417,5.9256,3.3982,-0.4257,1.8000,0.0666,0.0535,-1,RACING,0,3.00,0.3134,2.396,1.800,99.000
1785589556.470,6.0114,3.3624,-0.4078,1.8000,0.0782,0.1299,-1,RACING,0,3.25,0.2891,2.401,1.800,99.000
1785589556.517,6.0960,3.3275,-0.3864,1.8000,0.0782,0.1299,-1,RACING,0,3.25,0.2464,2.401,1.800,99.000
1785589556.567,6.1791,3.2944,-0.3650,1.8000,0.0813,0.0511,-1,RACING,0,3.25,0.2347,2.401,1.800,99.000
1785589556.617,6.2585,3.2630,-0.3426,1.8000,0.0814,0.0511,-1,RACING,0,3.50,0.2087,2.408,1.800,99.000
1785589556.668,6.3424,3.2341,-0.3207,1.8000,0.0813,0.1150,-1,RACING,0,3.50,0.1679,2.408,1.800,99.000
1785589556.717,6.4292,3.2064,-0.2982,1.8000,0.0788,0.1150,-1,RACING,0,3.50,0.1716,2.408,1.800,99.000
1785589556.767,6.5152,3.1808,-0.2766,1.8000,0.0788,0.0317,-1,RACING,0,3.75,0.1416,2.421,1.800,99.000
1785589556.817,6.6020,3.1574,-0.2551,1.8000,0.0787,0.0317,-1,RACING,0,3.75,0.1053,2.421,1.800,99.000
1785589556.867,6.6887,3.1359,-0.2339,1.8000,0.0723,0.0969,-1,RACING,0,3.75,0.1363,2.421,1.800,99.000
1785589556.917,6.7774,3.1157,-0.2139,1.8000,0.0724,0.0969,-1,RACING,0,4.00,0.0877,2.435,1.800,99.000
1785589556.967,6.8621,3.0974,-0.1941,1.8000,0.0723,0.0577,-1,RACING,0,4.00,0.0620,2.435,1.800,99.000
1785589557.017,6.9541,3.0810,-0.1745,1.8000,0.0636,0.0577,-1,RACING,0,4.00,0.1301,2.435,1.800,99.000
1785589557.067,7.0458,3.0662,-0.1572,1.8000,0.0637,0.0258,-1,RACING,0,4.25,0.0440,2.445,1.800,99.000
1785589557.117,7.1345,3.0529,-0.1398,1.8000,0.0549,0.0258,-1,RACING,0,4.25,0.0577,2.445,1.800,99.000
1785589557.167,7.2228,3.0411,-0.1248,1.8000,0.0549,0.1063,-1,RACING,0,4.50,0.1065,2.452,1.800,99.000
1785589557.217,7.3125,3.0307,-0.1098,1.8000,0.0549,0.1063,-1,RACING,0,4.50,0.0165,2.452,1.800,99.000
1785589557.267,7.4061,3.0214,-0.0949,1.8000,0.0458,0.0229,-1,RACING,0,4.50,0.0779,2.452,1.800,99.000
1785589557.318,7.4936,3.0135,-0.0823,1.8000,0.0457,0.0229,-1,RACING,0,4.75,0.0865,2.454,1.800,99.000
1785589557.367,7.5824,3.0066,-0.0697,1.8000,0.0456,0.0239,-1,RACING,0,4.75,0.0216,2.454,1.800,99.000
1785589557.417,7.6713,3.0009,-0.0572,1.8000,0.0366,0.0239,-1,RACING,0,4.75,0.0963,2.454,1.800,99.000
1785589557.467,7.7637,2.9963,-0.0473,1.8000,0.0368,0.2139,-1,RACING,0,5.00,0.0714,2.456,1.800,99.000
1785589557.517,7.8546,2.9924,-0.0371,1.8000,0.0368,0.2139,-1,RACING,0,5.00,0.0419,2.456,1.800,99.000
1785589557.567,7.9432,2.9895,-0.0272,1.8000,0.0285,0.0360,-1,RACING,0,5.00,0.1198,2.456,1.800,99.000
1785589557.618,8.0330,2.9874,-0.0195,1.8000,0.0285,0.0360,-1,RACING,0,5.25,0.0588,2.464,1.800,99.000
1785589557.667,8.1237,2.9859,-0.0117,1.8000,0.0285,0.1165,-1,RACING,0,5.25,0.0590,2.464,1.800,99.000
1785589557.717,8.2128,2.9852,-0.0038,1.8000,0.0211,0.1165,-1,RACING,0,5.50,0.1225,2.465,1.800,99.000
1785589557.767,8.3033,2.9851,0.0018,1.8000,0.0212,0.1662,-1,RACING,0,5.50,0.0467,2.465,1.800,99.000
1785589557.817,8.3909,2.9855,0.0076,1.8000,0.0157,0.1662,-1,RACING,0,5.50,0.0731,2.465,1.800,99.000
1785589557.867,8.4783,2.9864,0.0119,1.8000,0.0156,0.0966,-1,RACING,0,5.75,0.1078,2.465,1.800,99.000
1785589557.917,8.5672,2.9877,0.0161,1.8000,0.0156,0.0966,-1,RACING,0,5.75,0.0394,2.465,1.800,99.000
1785589557.967,8.6590,2.9893,0.0204,1.8000,0.0111,0.0210,-1,RACING,0,5.75,0.0879,2.465,1.800,99.000
1785589558.017,8.7486,2.9913,0.0234,1.8000,0.0111,0.0210,-1,RACING,0,6.00,0.0880,2.467,1.800,99.000
1785589558.068,8.8391,2.9935,0.0264,1.8000,0.0112,0.0440,-1,RACING,0,6.00,0.0354,2.467,1.800,99.000
1785589558.117,8.9278,2.9960,0.0295,1.8000,0.0074,0.0440,-1,RACING,0,6.00,0.1038,2.467,1.800,99.000
1785589558.167,9.0167,2.9987,0.0295,1.8000,0.0085,0.0290,-1,RACING,0,6.25,0.0698,2.463,1.800,99.000
1785589558.217,9.1058,3.0014,0.0295,1.8000,0.0097,0.0290,-1,RACING,0,6.25,0.0397,2.463,1.800,99.000
1785589558.268,9.1959,3.0040,0.0295,1.8000,0.0077,0.2129,-1,RACING,0,6.25,0.1200,2.463,1.800,99.000
1785589558.317,9.2852,3.0067,0.0295,1.8000,0.0088,0.2129,-1,RACING,0,6.50,0.0518,2.457,1.800,99.000
1785589558.367,9.3773,3.0093,0.0295,1.8000,0.0102,0.1053,-1,RACING,0,6.50,0.0548,2.457,1.800,99.000
1785589558.417,9.4668,3.0121,0.0323,1.8000,0.0067,0.1053,-1,RACING,0,6.75,0.1153,2.451,1.800,99.000
1785589558.467,9.5555,3.0150,0.0323,1.8000,0.0077,0.1361,-1,RACING,0,6.75,0.0339,2.451,1.800,99.000
1785589558.517,9.6472,3.0180,0.0323,1.8000,0.0061,0.1361,-1,RACING,0,6.75,0.0718,2.451,1.800,99.000
1785589558.567,9.7360,3.0209,0.0323,1.8000,0.0069,0.0226,-1,RACING,0,7.00,0.0960,2.447,1.800,99.000
1785589558.617,9.8257,3.0238,0.0323,1.8000,0.0079,0.0226,-1,RACING,0,7.00,0.0221,2.447,1.800,99.000
1785589558.667,9.9172,3.0266,0.0323,1.8000,0.0061,0.1594,-1,RACING,0,7.00,0.0905,2.447,1.800,99.000
1785589558.717,10.0072,3.0295,0.0323,1.8000,0.0070,0.1594,-1,RACING,0,7.25,0.0749,2.444,1.800,99.000
1785589558.767,10.0997,3.0325,0.0323,1.8000,0.0081,0.0481,-1,RACING,0,7.25,0.0290,2.444,1.800,99.000
1785589558.817,10.1935,3.0354,0.0323,1.8000,0.0062,0.0481,-1,RACING,0,7.25,0.1161,2.444,1.800,99.000
1785589558.868,10.2832,3.0383,0.0323,1.8000,0.0071,0.0768,-1,RACING,0,7.50,0.0500,2.442,1.800,99.000
1785589558.917,10.3748,3.0412,0.0323,1.8000,0.0082,0.0768,-1,RACING,0,7.50,0.0498,2.442,1.800,99.000
1785589558.967,10.4641,3.0441,0.0323,1.8000,0.0059,0.0267,-1,RACING,0,7.75,0.1166,2.442,1.800,99.000
1785589559.017,10.5538,3.0470,0.0323,1.8000,0.0067,0.0267,-1,RACING,0,7.75,0.0318,2.442,1.800,99.000
1785589559.067,10.6438,3.0499,0.0323,1.8000,0.0046,0.0581,-1,RACING,0,7.75,0.0677,2.442,1.800,99.000
1785589559.117,10.7367,3.0528,0.0323,1.8000,0.0053,0.0581,-1,RACING,0,8.00,0.0942,2.442,1.800,99.000
1785589559.167,10.8251,3.0557,0.0323,1.8000,0.0061,0.0574,-1,RACING,0,8.00,0.0197,2.442,1.800,99.000
1785589559.217,10.9161,3.0587,0.0323,1.8000,0.0036,0.0574,-1,RACING,0,8.00,0.0893,2.442,1.800,99.000
1785589559.267,11.0078,3.0615,0.0323,1.8000,0.0042,0.0777,-1,RACING,0,8.25,0.0735,2.442,1.800,99.000
1785589559.317,11.0995,3.0645,0.0323,1.8000,0.0048,0.0777,-1,RACING,0,8.25,0.0283,2.442,1.800,99.000
1785589559.367,11.1871,3.0674,0.0323,1.8000,0.0021,0.0944,-1,RACING,0,8.25,0.1101,2.442,1.800,99.000
1785589559.417,11.2753,3.0703,0.0323,1.8000,0.0024,0.0944,-1,RACING,0,8.50,0.0565,2.442,1.800,99.000
1785589559.467,11.3648,3.0732,0.0323,1.8000,0.0028,0.0285,-1,RACING,0,8.50,0.0408,2.442,1.800,99.000
1785589559.517,11.4549,3.0761,0.0323,1.8000,-0.0000,0.0285,-1,RACING,0,8.75,0.1250,2.442,1.800,99.000
1785589559.567,11.5449,3.0790,0.0323,1.8000,-0.0000,0.0674,-1,RACING,0,8.75,0.0382,2.442,1.800,99.000
1785589559.617,11.6360,3.0819,0.0323,1.8000,-0.0025,0.0674,-1,RACING,0,8.75,0.0603,2.442,1.800,99.000
1785589559.667,11.7242,3.0848,0.0323,1.8000,-0.0029,0.0345,-1,RACING,0,9.00,0.1056,2.442,1.800,99.000
1785589559.717,11.8173,3.0877,0.0323,1.8000,-0.0033,0.0345,-1,RACING,0,9.00,0.0201,2.442,1.800,99.000
1785589559.767,11.9057,3.0906,0.0323,1.8000,-0.0058,0.0284,-1,RACING,0,9.00,0.0791,2.442,1.800,99.000
1785589559.817,11.9961,3.0935,0.0323,1.8000,-0.0066,0.0284,-1,RACING,0,9.25,0.0834,2.442,1.800,99.000
1785589559.867,12.0828,3.0964,0.0323,1.8000,-0.0076,0.1923,-1,RACING,0,9.25,0.0151,2.442,1.800,99.000
1785589559.917,12.1718,3.0993,0.0323,1.8000,-0.0099,0.1923,-1,RACING,0,9.25,0.0947,2.442,1.800,99.000
1785589559.967,12.2622,3.1022,0.0323,1.8000,-0.0113,0.0904,-1,RACING,0,9.50,0.0668,2.442,1.800,99.000
1785589560.017,12.3518,3.1050,0.0292,1.8000,-0.0112,0.0904,-1,RACING,0,9.50,0.0262,2.442,1.800,99.000
1785589560.067,12.4420,3.1075,0.0261,1.8000,-0.0117,0.1691,-1,RACING,0,9.50,0.1146,2.442,1.800,99.000
1785589560.117,12.5331,3.1098,0.0229,1.8000,-0.0117,0.1691,-1,RACING,0,9.75,0.0455,2.442,1.800,99.000
1785589560.167,12.6229,3.1116,0.0198,1.8000,-0.0117,0.0373,-1,RACING,0,9.75,0.0458,2.442,1.800,99.000
1785589560.218,12.7174,3.1134,0.0164,1.8000,-0.0119,0.0373,-1,RACING,0,10.00,0.1105,2.442,1.800,99.000
1785589560.270,12.7174,3.1134,0.0164,1.8000,-0.0119,0.0373,-1,RACING,0,10.00,0.1105,2.442,1.800,99.000
1785589560.317,12.9404,3.1161,0.0085,1.8000,-0.0119,0.0517,-1,RACING,0,10.00,0.1128,2.442,1.800,99.000
1785589560.367,12.9874,3.1164,0.0068,1.8000,-0.0119,0.0672,-1,RACING,0,10.25,0.0903,2.442,1.800,99.000
1785589560.417,13.0784,3.1169,0.0036,1.8000,-0.0119,0.0672,-1,RACING,0,10.25,0.0037,2.442,1.800,99.000
1785589560.468,13.1680,3.1171,0.0003,1.8000,-0.0115,0.0695,-1,RACING,0,10.25,0.0904,2.442,1.800,99.000
1785589560.517,13.2587,3.1169,-0.0028,1.8000,-0.0115,0.0695,-1,RACING,0,10.50,0.0690,2.442,1.800,99.000
1785589560.567,13.3482,3.1166,-0.0060,1.8000,-0.0115,0.0941,-1,RACING,0,10.50,0.0206,2.442,1.800,99.000
1785589560.617,13.4410,3.1159,-0.0091,1.8000,-0.0108,0.0941,-1,RACING,0,10.50,0.1134,2.442,1.800,99.000
1785589560.667,13.5303,3.1149,-0.0120,1.8000,-0.0109,0.1119,-1,RACING,0,10.75,0.0474,2.442,1.800,99.000
1785589560.717,13.6192,3.1137,-0.0150,1.8000,-0.0108,0.1119,-1,RACING,0,10.75,0.0416,2.442,1.800,99.000
1785589560.767,13.7065,3.1122,-0.0179,1.8000,-0.0099,0.0200,-1,RACING,0,11.00,0.1211,2.442,1.800,99.000
1785589560.817,13.7983,3.1106,-0.0179,1.8000,-0.0114,0.0200,-1,RACING,0,11.00,0.0293,2.442,1.800,99.000
1785589560.867,13.8904,3.1088,-0.0211,1.8000,-0.0101,0.0897,-1,RACING,0,11.00,0.0628,2.442,1.800,99.000
1785589560.917,13.9754,3.1069,-0.0237,1.8000,-0.0101,0.0897,-1,RACING,0,11.25,0.1022,2.448,1.800,99.000
1785589560.967,14.0651,3.1046,-0.0265,1.8000,-0.0101,0.0385,-1,RACING,0,11.25,0.0126,2.448,1.800,99.000
1785589561.017,14.1556,3.1021,-0.0293,1.8000,-0.0088,0.0385,-1,RACING,0,11.25,0.0781,2.448,1.800,99.000
1785589561.067,14.2417,3.0994,-0.0293,1.8000,-0.0099,0.0439,-1,RACING,0,11.50,0.0858,2.462,1.800,99.000
1785589561.117,14.3302,3.0968,-0.0293,1.8000,-0.0113,0.0439,-1,RACING,0,11.50,0.0046,2.462,1.800,99.000
1785589561.167,14.4210,3.0940,-0.0323,1.8000,-0.0094,0.0765,-1,RACING,0,11.50,0.0937,2.462,1.800,99.000
1785589561.217,14.5139,3.0911,-0.0323,1.8000,-0.0109,0.0765,-1,RACING,0,11.75,0.0637,2.468,1.800,99.000
1785589561.267,14.6043,3.0880,-0.0353,1.8000,-0.0109,0.0946,-1,RACING,0,11.75,0.0277,2.468,1.800,99.000
1785589561.317,14.6992,3.0847,-0.0383,1.8000,-0.0087,0.0946,-1,RACING,0,11.75,0.1221,2.468,1.800,99.000
1785589561.367,14.7924,3.0813,-0.0383,1.8000,-0.0101,0.0490,-1,RACING,0,12.00,0.0357,2.463,1.800,99.000
1785589561.417,14.8827,3.0776,-0.0411,1.8000,-0.0078,0.0490,-1,RACING,0,12.00,0.0561,2.463,1.800,99.000
1785589561.467,14.9678,3.0740,-0.0411,1.8000,-0.0088,0.1916,-1,RACING,0,12.25,0.1097,2.460,1.800,99.000
1785589561.517,15.0576,3.0703,-0.0411,1.8000,-0.0101,0.1916,-1,RACING,0,12.25,0.0218,2.460,1.800,99.000
1785589561.567,15.1492,3.0665,-0.0439,1.8000,-0.0075,0.0419,-1,RACING,0,12.25,0.0730,2.460,1.800,99.000
1785589561.617,15.2381,3.0625,-0.0439,1.8000,-0.0086,0.0419,-1,RACING,0,12.50,0.0895,2.458,1.800,99.000
1785589561.667,15.3284,3.0585,-0.0439,1.8000,-0.0098,0.2234,-1,RACING,0,12.50,0.0120,2.458,1.800,99.000
1785589561.717,15.4175,3.0546,-0.0439,1.8000,-0.0083,0.2234,-1,RACING,0,12.50,0.0917,2.458,1.800,99.000
1785589561.767,15.5066,3.0507,-0.0439,1.8000,-0.0094,0.0205,-1,RACING,0,12.75,0.0714,2.449,1.800,99.000
1785589561.817,15.5980,3.0467,-0.0439,1.8000,-0.0109,0.0205,-1,RACING,0,12.75,0.0258,2.449,1.800,99.000
1785589561.867,15.6914,3.0427,-0.0469,1.8000,-0.0076,0.0902,-1,RACING,0,12.75,0.1159,2.449,1.800,99.000
1785589561.917,15.7823,3.0385,-0.0469,1.8000,-0.0087,0.0902,-1,RACING,0,13.00,0.0469,2.449,1.800,99.000
1785589561.967,15.8686,3.0343,-0.0469,1.8000,-0.0099,0.1709,-1,RACING,0,13.00,0.0453,2.449,1.800,99.000
1785589562.017,15.9601,3.0301,-0.0469,1.8000,-0.0077,0.1709,-1,RACING,0,13.25,0.1173,2.442,1.800,99.000
1785589562.068,16.0519,3.0258,-0.0469,1.8000,-0.0089,0.0846,-1,RACING,0,13.25,0.0300,2.442,1.800,99.000
1785589562.117,16.1445,3.0216,-0.0469,1.8000,-0.0067,0.0846,-1,RACING,0,13.25,0.0709,2.442,1.800,99.000
1785589562.170,16.2354,3.0174,-0.0469,1.8000,-0.0077,0.0722,-1,RACING,0,13.50,0.0926,2.434,1.800,99.000
1785589562.217,16.3243,3.0132,-0.0469,1.8000,-0.0088,0.0722,-1,RACING,0,13.50,0.0197,2.434,1.800,99.000
1785589562.267,16.4152,3.0090,-0.0469,1.8000,-0.0062,0.0362,-1,RACING,0,13.50,0.0917,2.434,1.800,99.000
1785589562.317,16.5068,3.0047,-0.0469,1.8000,-0.0071,0.0362,-1,RACING,0,13.75,0.0718,2.434,1.800,99.000
1785589562.367,16.5970,3.0005,-0.0469,1.8000,-0.0082,0.0372,-1,RACING,0,13.75,0.0301,2.434,1.800,99.000
1785589562.417,16.6828,2.9964,-0.0469,1.8000,-0.0053,0.0372,-1,RACING,0,13.75,0.1095,2.434,1.800,99.000
1785589562.467,16.7715,2.9921,-0.0469,1.8000,-0.0060,0.2577,-1,RACING,0,14.00,0.0579,2.422,1.800,99.000
1785589562.518,16.8582,2.9879,-0.0469,1.8000,-0.0068,0.2577,-1,RACING,0,14.00,0.0395,2.422,1.800,99.000
1785589562.567,16.9472,2.9837,-0.0469,1.8000,-0.0037,0.1680,-1,RACING,0,14.00,0.1241,2.422,1.800,99.000
1785589562.617,17.0406,2.9794,-0.0469,1.8000,-0.0043,0.1680,-1,RACING,0,14.25,0.0408,2.421,1.800,99.000
1785589562.667,17.1315,2.9752,-0.0469,1.8000,-0.0016,0.1339,-1,RACING,0,14.25,0.0609,2.421,1.800,99.000
1785589562.718,3.4878,4.0000,-0.0000,1.6500,-0.2704,0.1339,-1,RACING,0,0.25,0.3125,1.254,1.800,99.000
1785589562.767,3.5707,3.9990,-0.0223,1.5634,-0.2898,0.0598,-1,RACING,0,0.50,0.3679,1.563,1.800,99.000
1785589562.817,3.6483,3.9948,-0.0841,1.5634,-0.2177,0.0598,-1,RACING,0,0.50,0.4028,1.563,1.800,99.000
1785589562.868,3.7251,3.9857,-0.1370,1.5634,-0.2172,0.0585,-1,RACING,0,0.50,0.4446,1.563,1.800,99.000
1785589562.917,3.8042,3.9735,-0.1886,1.6884,-0.2182,0.0585,-1,RACING,0,0.75,0.4630,1.822,1.800,99.000
1785589563.029,3.8896,3.9553,-0.2458,1.8000,-0.2191,0.1240,-1,RACING,0,0.75,0.4849,1.822,1.800,99.000
1785589563.031,3.8896,3.9553,-0.2458,1.8000,-0.2191,0.1240,-1,RACING,0,0.75,0.4849,1.822,1.800,99.000
1785589563.068,4.0733,3.8960,-0.3750,1.8000,-0.2191,0.1158,-1,RACING,0,1.00,0.4943,1.989,1.800,99.000
1785589563.117,4.1361,3.8710,-0.4184,1.8000,-0.0591,0.1158,-1,RACING,0,1.25,0.5012,2.113,1.800,99.000
1785589563.167,4.2150,3.8331,-0.4551,1.8000,-0.0479,0.1107,-1,RACING,0,1.25,0.4753,2.113,1.800,99.000
1785589563.217,4.2971,3.7925,-0.4683,1.8000,-0.0481,0.1107,-1,RACING,0,1.25,0.4636,2.113,1.800,99.000
1785589563.267,4.3776,3.7519,-0.4813,1.8000,-0.0006,0.0877,-1,RACING,0,1.50,0.4445,2.184,1.800,99.000
1785589563.317,4.4590,3.7102,-0.4813,1.8000,-0.0010,0.0877,-1,RACING,0,1.50,0.4171,2.184,1.800,99.000
1785589563.367,4.5398,3.6684,-0.4813,1.8000,0.0310,0.1094,-1,RACING,0,1.50,0.4085,2.184,1.800,99.000
1785589563.418,4.6211,3.6269,-0.4728,1.8000,0.0308,0.1094,-1,RACING,0,1.75,0.3713,2.255,1.800,99.000
1785589563.467,4.7020,3.5853,-0.4642,1.8000,0.0310,0.2965,-1,RACING,0,1.75,0.3467,2.255,1.800,99.000
1785589563.517,4.7796,3.5465,-0.4560,1.8000,0.0537,0.2965,-1,RACING,0,2.00,0.3377,2.306,1.800,99.000
1785589563.567,4.8607,3.5075,-0.4413,1.8000,0.0537,0.1101,-1,RACING,0,2.00,0.2947,2.306,1.800,99.000
1785589563.617,4.9414,3.4698,-0.4267,1.8000,0.0537,0.1101,-1,RACING,0,2.00,0.2764,2.306,1.800,99.000
1785589563.667,5.0216,3.4330,-0.4120,1.8000,0.0672,0.0626,-1,RACING,0,2.25,0.2633,2.320,1.800,99.000
1785589563.718,5.1018,3.3977,-0.3936,1.8000,0.0673,0.0626,-1,RACING,0,2.25,0.2210,2.320,1.800,99.000
1785589563.767,5.1893,3.3642,-0.3753,1.8000,0.0720,0.0447,-1,RACING,0,2.25,0.2140,2.320,1.800,99.000
1785589563.817,5.2763,3.3314,-0.3552,1.8000,0.0719,0.0447,-1,RACING,0,2.50,0.1931,2.352,1.800,99.000
1785589563.868,5.3621,3.3013,-0.3358,1.8000,0.0719,0.0542,-1,RACING,0,2.50,0.1572,2.352,1.800,99.000
1785589563.917,5.4490,3.2723,-0.3161,1.8000,0.0717,0.0542,-1,RACING,0,2.50,0.1710,2.352,1.800,99.000
1785589563.968,5.5373,3.2452,-0.2965,1.8000,0.0717,0.0579,-1,RACING,0,2.75,0.1317,2.387,1.800,99.000
1785589564.017,5.6270,3.2195,-0.2768,1.8000,0.0717,0.0579,-1,RACING,0,2.75,0.1083,2.387,1.800,99.000
1785589564.067,5.7118,3.1962,-0.2576,1.8000,0.0678,0.0541,-1,RACING,0,2.75,0.1502,2.387,1.800,99.000
1785589564.117,5.7949,3.1739,-0.2389,1.8000,0.0677,0.0541,-1,RACING,0,3.00,0.0825,2.396,1.800,99.000
1785589564.169,5.8827,3.1534,-0.2204,1.8000,0.0677,0.0336,-1,RACING,0,3.00,0.0749,2.396,1.800,99.000
1785589564.218,5.9707,3.1346,-0.2021,1.8000,0.0611,0.0336,-1,RACING,0,3.25,0.1215,2.401,1.800,99.000
1785589564.267,6.0579,3.1173,-0.1855,1.8000,0.0611,0.0457,-1,RACING,0,3.25,0.0420,2.401,1.800,99.000
1785589564.318,6.1488,3.1013,-0.1687,1.8000,0.0539,0.0457,-1,RACING,0,3.25,0.0715,2.401,1.800,99.000
1785589564.380,6.1488,3.1013,-0.1687,1.8000,0.0539,0.0457,-1,RACING,0,3.25,0.0715,2.401,1.800,99.000
1785589564.422,6.3520,3.0704,-0.1353,1.8000,0.0540,0.0457,-1,RACING,0,3.25,0.0227,2.401,1.800,99.000
1785589564.467,6.4211,3.0618,-0.1245,1.8000,0.0461,0.2023,-1,RACING,0,3.50,0.0917,2.408,1.800,99.000
1785589564.517,6.5100,3.0513,-0.1120,1.8000,0.0461,0.2023,-1,RACING,0,3.75,0.0694,2.421,1.800,99.000
1785589564.567,6.6026,3.0418,-0.0994,1.8000,0.0462,0.0314,-1,RACING,0,3.75,0.0266,2.421,1.800,99.000
1785589564.617,6.6939,3.0334,-0.0867,1.8000,0.0381,0.0314,-1,RACING,0,3.75,0.1166,2.421,1.800,99.000
1785589564.667,6.7863,3.0258,-0.0759,1.8000,0.0381,0.0638,-1,RACING,0,4.00,0.0468,2.435,1.800,99.000
1785589564.717,6.8703,3.0197,-0.0660,1.8000,0.0380,0.0638,-1,RACING,0,4.00,0.0483,2.435,1.800,99.000
1785589564.767,6.9600,3.0143,-0.0556,1.8000,0.0303,0.0540,-1,RACING,0,4.25,0.1212,2.445,1.800,99.000
1785589564.817,7.0483,3.0097,-0.0473,1.8000,0.0302,0.0540,-1,RACING,0,4.25,0.0414,2.445,1.800,99.000
1785589564.868,7.1370,3.0058,-0.0391,1.8000,0.0241,0.0485,-1,RACING,0,4.25,0.0661,2.445,1.800,99.000
1785589564.917,7.2294,3.0026,-0.0326,1.8000,0.0241,0.0485,-1,RACING,0,4.50,0.1037,2.452,1.800,99.000
1785589564.967,7.3168,3.0000,-0.0260,1.8000,0.0240,0.0628,-1,RACING,0,4.50,0.0341,2.452,1.800,99.000
1785589565.017,7.4087,2.9979,-0.0194,1.8000,0.0186,0.0628,-1,RACING,0,4.50,0.0867,2.452,1.800,99.000
1785589565.067,7.4978,2.9964,-0.0143,1.8000,0.0186,0.0749,-1,RACING,0,4.75,0.0870,2.454,1.800,99.000
1785589565.117,7.5872,2.9953,-0.0091,1.8000,0.0186,0.0749,-1,RACING,0,4.75,0.0337,2.454,1.800,99.000
