t,x,y,yaw,cmd_speed,cmd_steer,min_scan,active_sign,state,lap,progress_m,lat_err,cap_curve,cap_sign,cap_lidar
1785588881.349,4.4389,4.0000,0.0000,0.2500,-0.3400,nan,-1,RACING,0,1.50,0.6977,nan,nan,nan
1785588881.395,4.4389,4.0000,0.0000,0.3750,-0.3400,nan,-1,RACING,0,1.50,0.6977,2.184,nan,nan
1785588881.445,4.4389,4.0000,0.0000,0.5000,-0.3400,0.1055,-1,RACING,0,1.50,0.6977,2.184,nan,2.206
1785588881.495,4.4389,4.0000,0.0000,0.6250,-0.3400,0.1055,-1,RACING,0,1.50,0.6977,2.184,1.800,2.206
1785588881.545,4.4456,4.0001,-0.0017,0.7500,-0.3400,0.0720,-1,RACING,0,1.50,0.6987,2.184,1.800,2.345
1785588881.595,4.4638,3.9997,-0.0135,0.8750,-0.3400,0.0720,-1,RACING,0,1.50,0.7011,2.184,1.800,2.345
1785588881.645,4.4961,3.9992,-0.0400,1.0000,-0.2752,0.0305,-1,RACING,0,1.50,0.7067,2.184,1.800,2.398
1785588881.695,4.5387,3.9969,-0.0759,1.1250,-0.2754,0.0305,-1,RACING,0,1.50,0.7147,2.184,1.800,2.398
1785588881.745,4.5964,3.9912,-0.1230,1.2500,-0.2764,0.1048,-1,RACING,0,1.50,0.7270,2.184,1.800,99.000
1785588881.795,4.6543,3.9824,-0.1728,1.3750,-0.2766,0.1048,-1,RACING,0,1.75,0.7284,2.255,1.800,99.000
1785588881.848,4.7228,3.9685,-0.2292,1.5000,-0.2783,0.0200,-1,RACING,0,1.75,0.7237,2.255,1.800,99.000
1785588881.896,4.7968,3.9491,-0.2906,1.6250,-0.1885,0.0200,-1,RACING,0,1.75,0.7222,2.255,1.800,99.000
1785588881.945,4.8749,3.9233,-0.3460,1.7500,-0.1848,0.0272,-1,RACING,0,2.00,0.7106,2.306,1.800,99.000
1785588881.995,4.9594,3.8915,-0.3956,1.8000,-0.1085,0.0272,-1,RACING,0,2.00,0.6886,2.306,1.800,99.000
1785588882.045,5.0413,3.8557,-0.4252,1.8000,-0.1084,0.2197,-1,RACING,0,2.00,0.6736,2.306,1.800,99.000
1785588882.095,5.1249,3.8172,-0.4550,1.8000,-0.1090,0.2197,-1,RACING,0,2.25,0.6410,2.320,1.800,99.000
1785588882.145,5.2074,3.7763,-0.4849,1.8000,-0.0392,0.0472,-1,RACING,0,2.25,0.6113,2.320,1.800,99.000
1785588882.195,5.2870,3.7336,-0.4957,1.8000,-0.0391,0.0472,-1,RACING,0,2.50,0.5886,2.352,1.800,99.000
1785588882.245,5.3673,3.6910,-0.5062,1.8000,0.0110,0.0810,-1,RACING,0,2.50,0.5453,2.352,1.800,99.000
1785588882.295,5.4465,3.6477,-0.5033,1.8000,0.0108,0.0810,-1,RACING,0,2.50,0.5136,2.352,1.800,99.000
1785588882.345,5.5238,3.6042,-0.5003,1.8000,0.0443,0.0309,-1,RACING,0,2.75,0.4865,2.387,1.800,99.000
1785588882.395,5.6037,3.5617,-0.4883,1.8000,0.0442,0.0309,-1,RACING,0,2.75,0.4411,2.387,1.800,99.000
1785588882.445,5.6865,3.5187,-0.4758,1.8000,0.0441,0.1641,-1,RACING,0,2.75,0.4112,2.387,1.800,99.000
1785588882.495,5.7602,3.4794,-0.4642,1.8000,0.0665,0.1641,-1,RACING,0,3.00,0.3863,2.396,1.800,99.000
1785588882.545,5.8422,3.4394,-0.4458,1.8000,0.0665,0.1183,-1,RACING,0,3.00,0.3400,2.396,1.800,99.000
1785588882.595,5.9221,3.4011,-0.4275,1.8000,0.0666,0.1183,-1,RACING,0,3.00,0.3151,2.396,1.800,99.000
1785588882.645,6.0039,3.3651,-0.4097,1.8000,0.0783,0.1388,-1,RACING,0,3.25,0.2936,2.401,1.800,99.000
1785588882.695,6.0858,3.3302,-0.3883,1.8000,0.0783,0.1388,-1,RACING,0,3.25,0.2487,2.401,1.800,99.000
1785588882.745,6.1715,3.2966,-0.3665,1.8000,0.0813,0.2065,-1,RACING,0,3.25,0.2337,2.401,1.800,99.000
1785588882.795,6.2564,3.2655,-0.3443,1.8000,0.0813,0.2065,-1,RACING,0,3.50,0.2118,2.408,1.800,99.000
1785588882.845,6.3385,3.2365,-0.3225,1.8000,0.0813,0.0307,-1,RACING,0,3.50,0.1700,2.408,1.800,99.000
1785588882.895,6.4230,3.2089,-0.3001,1.8000,0.0788,0.0307,-1,RACING,0,3.50,0.1701,2.408,1.800,99.000
1785588882.945,6.5090,3.1822,-0.2777,1.8000,0.0787,0.0801,-1,RACING,0,3.75,0.1457,2.421,1.800,99.000
1785588882.995,6.5958,3.1588,-0.2565,1.8000,0.0787,0.0801,-1,RACING,0,3.75,0.1055,2.421,1.800,99.000
1785588883.047,6.6858,3.1370,-0.2351,1.8000,0.0725,0.0269,-1,RACING,0,3.75,0.1347,2.421,1.800,99.000
1785588883.095,6.7735,3.1171,-0.2156,1.8000,0.0725,0.0269,-1,RACING,0,4.00,0.0912,2.435,1.800,99.000
1785588883.145,6.8659,3.0985,-0.1956,1.8000,0.0727,0.1226,-1,RACING,0,4.00,0.0650,2.435,1.800,99.000
1785588883.195,6.9524,3.0820,-0.1759,1.8000,0.0639,0.1226,-1,RACING,0,4.00,0.1287,2.435,1.800,99.000
1785588883.245,7.0399,3.0673,-0.1586,1.8000,0.0638,0.0446,-1,RACING,0,4.25,0.0491,2.445,1.800,99.000
1785588883.295,7.1264,3.0538,-0.1411,1.8000,0.0637,0.0446,-1,RACING,0,4.25,0.0502,2.445,1.800,99.000
1785588883.345,7.2186,3.0419,-0.1238,1.8000,0.0540,0.1076,-1,RACING,0,4.50,0.1108,2.452,1.800,99.000
1785588883.395,7.3085,3.0314,-0.1091,1.8000,0.0540,0.1076,-1,RACING,0,4.50,0.0204,2.452,1.800,99.000
1785588883.446,7.3974,3.0221,-0.0942,1.8000,0.0450,0.0365,-1,RACING,0,4.50,0.0692,2.452,1.800,99.000
1785588883.560,7.4939,3.0137,-0.0813,1.8000,0.0452,0.0365,-1,RACING,0,4.75,0.0862,2.454,1.800,99.000
1785588883.648,7.4939,3.0137,-0.0813,1.8000,0.0452,0.0365,-1,RACING,0,4.75,0.0862,2.454,1.800,99.000
1785588883.655,7.4939,3.0137,-0.0813,1.8000,0.0452,0.0365,-1,RACING,0,4.75,0.0862,2.454,1.800,99.000
1785588883.656,7.4939,3.0137,-0.0813,1.8000,0.0452,0.0365,-1,RACING,0,4.75,0.0862,2.454,1.800,99.000
1785588883.696,7.4939,3.0137,-0.0813,1.8000,0.0452,0.0365,-1,RACING,0,4.75,0.0862,2.454,1.800,99.000
1785588883.745,7.6443,3.0029,-0.0606,1.8000,0.0452,0.0439,-1,RACING,0,4.75,0.0701,2.454,1.800,99.000
1785588883.796,8.0772,2.9894,-0.0012,1.8000,0.0231,0.0426,-1,RACING,0,5.25,0.0349,2.464,1.800,99.000
1785588883.851,8.0772,2.9894,-0.0012,1.8000,0.0231,0.0426,-1,RACING,0,5.25,0.0349,2.464,1.800,99.000
1785588883.919,8.0772,2.9894,-0.0012,1.8000,0.0231,0.0426,-1,RACING,0,5.25,0.0349,2.464,1.800,99.000
1785588883.947,8.0772,2.9894,-0.0012,1.8000,0.0197,0.0426,-1,RACING,0,5.50,0.0349,2.464,1.800,99.000
1785588883.996,8.4357,2.9935,0.0233,1.8000,0.0138,0.0606,-1,RACING,0,5.50,0.1112,2.465,1.800,99.000
1785588884.045,8.5270,2.9958,0.0271,1.8000,0.0067,0.1301,-1,RACING,0,5.75,0.0597,2.465,1.800,99.000
1785588884.095,8.6148,2.9982,0.0271,1.8000,0.0057,0.1301,-1,RACING,0,5.75,0.0450,2.465,1.800,99.000
1785588884.146,8.7044,3.0007,0.0271,1.8000,0.0065,0.0504,-1,RACING,0,6.00,0.1273,2.467,1.800,99.000
1785588884.195,8.7931,3.0031,0.0271,1.8000,0.0050,0.0504,-1,RACING,0,6.00,0.0432,2.467,1.800,99.000
1785588884.245,8.8815,3.0055,0.0271,1.8000,0.0058,0.0875,-1,RACING,0,6.00,0.0569,2.467,1.800,99.000
1785588884.295,8.9716,3.0080,0.0271,1.8000,0.0047,0.0875,-1,RACING,0,6.25,0.1096,2.463,1.800,99.000
1785588884.345,9.0589,3.0104,0.0271,1.8000,0.0053,0.0815,-1,RACING,0,6.25,0.0284,2.463,1.800,99.000
1785588884.396,9.1527,3.0130,0.0271,1.8000,0.0060,0.0815,-1,RACING,0,6.25,0.0759,2.463,1.800,99.000
1785588884.445,9.2358,3.0153,0.0271,1.8000,0.0051,0.0425,-1,RACING,0,6.50,0.0950,2.457,1.800,99.000
1785588884.497,9.3259,3.0177,0.0271,1.8000,0.0057,0.0425,-1,RACING,0,6.50,0.0172,2.457,1.800,99.000
1785588884.545,9.4146,3.0202,0.0271,1.8000,0.0065,0.0592,-1,RACING,0,6.50,0.0870,2.457,1.800,99.000
1785588884.595,9.5037,3.0226,0.0271,1.8000,0.0055,0.0592,-1,RACING,0,6.75,0.0770,2.451,1.800,99.000
1785588884.646,9.5946,3.0250,0.0271,1.8000,0.0063,0.0216,-1,RACING,0,6.75,0.0216,2.451,1.800,99.000
1785588884.695,9.6833,3.0274,0.0271,1.8000,0.0072,0.0216,-1,RACING,0,6.75,0.1053,2.451,1.800,99.000
1785588884.745,9.7741,3.0299,0.0271,1.8000,0.0060,0.1363,-1,RACING,0,7.00,0.0568,2.447,1.800,99.000
1785588884.795,9.8664,3.0324,0.0271,1.8000,0.0069,0.1363,-1,RACING,0,7.00,0.0399,2.447,1.800,99.000
1785588884.845,9.9537,3.0348,0.0271,1.8000,0.0080,0.0703,-1,RACING,0,7.00,0.1255,2.447,1.800,99.000
1785588884.896,10.0452,3.0372,0.0271,1.8000,0.0066,0.0703,-1,RACING,0,7.25,0.0367,2.444,1.800,99.000
1785588884.946,10.1405,3.0397,0.0271,1.8000,0.0076,0.2169,-1,RACING,0,7.25,0.0632,2.444,1.800,99.000
1785588884.995,10.2265,3.0421,0.0271,1.8000,0.0062,0.2169,-1,RACING,0,7.50,0.1035,2.442,1.800,99.000
1785588885.045,10.2265,3.0421,0.0271,1.8000,0.0070,0.0661,-1,RACING,0,7.50,0.1035,2.442,1.800,99.000
1785588885.095,10.4080,3.0469,0.0271,1.8000,0.0084,0.0661,-1,RACING,0,7.50,0.0805,2.442,1.800,99.000
1785588885.145,10.5015,3.0494,0.0271,1.8000,0.0064,0.2826,-1,RACING,0,7.75,0.0789,2.442,1.800,99.000
1785588885.196,10.5900,3.0518,0.0271,1.8000,0.0073,0.2826,-1,RACING,0,7.75,0.0193,2.442,1.800,99.000
1785588885.245,10.6806,3.0543,0.0271,1.8000,0.0084,0.1953,-1,RACING,0,7.75,0.1031,2.442,1.800,99.000
1785588885.296,10.7689,3.0567,0.0271,1.8000,0.0063,0.1953,-1,RACING,0,8.00,0.0622,2.442,1.800,99.000
1785588885.347,10.8588,3.0591,0.0271,1.8000,0.0071,0.4361,-1,RACING,0,8.00,0.0345,2.442,1.800,99.000
1785588885.395,10.9485,3.0615,0.0271,1.8000,0.0082,0.4361,-1,RACING,0,8.00,0.1210,2.442,1.800,99.000
1785588885.447,11.0445,3.0641,0.0271,1.8000,0.0057,0.0222,-1,RACING,0,8.25,0.0386,2.442,1.800,99.000
1785588885.496,11.1333,3.0664,0.0271,1.8000,0.0066,0.0222,-1,RACING,0,8.25,0.0576,2.442,1.800,99.000
1785588885.545,11.2228,3.0689,0.0271,1.8000,0.0041,0.0379,-1,RACING,0,8.50,0.1075,2.442,1.800,99.000
1785588885.595,11.3119,3.0713,0.0271,1.8000,0.0047,0.0379,-1,RACING,0,8.50,0.0253,2.442,1.800,99.000
1785588885.646,11.4011,3.0737,0.0271,1.8000,0.0054,0.1167,-1,RACING,0,8.50,0.0751,2.442,1.800,99.000
1785588885.698,11.4889,3.0762,0.0271,1.8000,0.0026,0.1167,-1,RACING,0,8.75,0.0917,2.442,1.800,99.000
1785588885.749,11.5777,3.0786,0.0271,1.8000,0.0029,0.0593,-1,RACING,0,8.75,0.0195,2.442,1.800,99.000
1785588885.801,11.6798,3.0813,0.0271,1.8000,0.0034,0.0593,-1,RACING,0,8.75,0.1032,2.442,1.800,99.000
1785588885.846,11.7605,3.0836,0.0271,1.8000,0.0005,0.1284,-1,RACING,0,9.00,0.0706,2.442,1.800,99.000
1785588885.917,11.7605,3.0836,0.0271,1.8000,0.0005,0.1284,-1,RACING,0,9.00,0.0706,2.442,1.800,99.000
1785588885.958,11.8386,3.0859,0.0271,1.8000,0.0005,0.1284,-1,RACING,0,9.00,0.0218,2.442,1.800,99.000
1785588885.996,12.0185,3.0908,0.0271,1.8000,-0.0025,0.2105,-1,RACING,0,9.25,0.0625,2.442,1.800,99.000
1785588886.045,12.1059,3.0932,0.0271,1.8000,-0.0028,0.0793,-1,RACING,0,9.25,0.0331,2.442,1.800,99.000
1785588886.097,12.1943,3.0956,0.0271,1.8000,-0.0033,0.0793,-1,RACING,0,9.25,0.1175,2.442,1.800,99.000
1785588886.145,12.2834,3.0980,0.0271,1.8000,-0.0062,0.0508,-1,RACING,0,9.50,0.0475,2.442,1.800,99.000
1785588886.195,12.3764,3.1005,0.0271,1.8000,-0.0070,0.0508,-1,RACING,0,9.50,0.0509,2.442,1.800,99.000
1785588886.245,12.4637,3.1029,0.0271,1.8000,-0.0081,0.0803,-1,RACING,0,9.75,0.1151,2.442,1.800,99.000
1785588886.296,12.5511,3.1054,0.0271,1.8000,-0.0107,0.0803,-1,RACING,0,9.75,0.0297,2.442,1.800,99.000
1785588886.345,12.6401,3.1077,0.0241,1.8000,-0.0123,0.0883,-1,RACING,0,9.75,0.0634,2.442,1.800,99.000
1785588886.395,12.7285,3.1097,0.0208,1.8000,-0.0128,0.0883,-1,RACING,0,10.00,0.0997,2.442,1.800,99.000
1785588886.445,12.8199,3.1114,0.0173,1.8000,-0.0129,0.1598,-1,RACING,0,10.00,0.0119,2.442,1.800,99.000
1785588886.496,12.9083,3.1128,0.0138,1.8000,-0.0129,0.1598,-1,RACING,0,10.00,0.0810,2.442,1.800,99.000
1785588886.547,12.9992,3.1139,0.0103,1.8000,-0.0128,0.0249,-1,RACING,0,10.25,0.0787,2.442,1.800,99.000
1785588886.595,13.0898,3.1147,0.0068,1.8000,-0.0129,0.0249,-1,RACING,0,10.25,0.0134,2.442,1.800,99.000
1785588886.646,13.1826,3.1151,0.0033,1.8000,-0.0129,0.1182,-1,RACING,0,10.25,0.1051,2.442,1.800,99.000
1785588886.695,13.2746,3.1153,-0.0002,1.8000,-0.0125,0.1182,-1,RACING,0,10.50,0.0532,2.442,1.800,99.000
1785588886.745,13.3662,3.1151,-0.0037,1.8000,-0.0125,0.0320,-1,RACING,0,10.50,0.0387,2.442,1.800,99.000
1785588886.796,13.4533,3.1147,-0.0070,1.8000,-0.0125,0.0320,-1,RACING,0,10.75,0.1243,2.442,1.800,99.000
1785588886.846,13.5454,3.1139,-0.0105,1.8000,-0.0117,0.2704,-1,RACING,0,10.75,0.0322,2.442,1.800,99.000
1785588886.898,13.6321,3.1128,-0.0137,1.8000,-0.0116,0.2704,-1,RACING,0,10.75,0.0546,2.442,1.800,99.000
1785588886.945,13.7169,3.1114,-0.0168,1.8000,-0.0106,0.1548,-1,RACING,0,11.00,0.1107,2.442,1.800,99.000
1785588886.995,13.8063,3.1098,-0.0197,1.8000,-0.0104,0.1548,-1,RACING,0,11.00,0.0213,2.442,1.800,99.000
1785588887.045,13.8981,3.1079,-0.0225,1.8000,-0.0103,0.0239,-1,RACING,0,11.00,0.0705,2.442,1.800,99.000
1785588887.096,13.9901,3.1057,-0.0253,1.8000,-0.0093,0.0239,-1,RACING,0,11.25,0.0874,2.448,1.800,99.000
1785588887.145,14.0815,3.1034,-0.0253,1.8000,-0.0093,0.0804,-1,RACING,0,11.25,0.0042,2.448,1.800,99.000
1785588887.195,14.1689,3.1011,-0.0282,1.8000,-0.0107,0.0804,-1,RACING,0,11.25,0.0915,2.448,1.800,99.000
1785588887.245,14.2620,3.0984,-0.0312,1.8000,-0.0092,0.0764,-1,RACING,0,11.50,0.0655,2.462,1.800,99.000
1785588887.295,14.3525,3.0956,-0.0312,1.8000,-0.0091,0.0764,-1,RACING,0,11.50,0.0254,2.462,1.800,99.000
1785588887.345,14.4437,3.0928,-0.0312,1.8000,-0.0105,0.1125,-1,RACING,0,11.50,0.1164,2.462,1.800,99.000
1785588887.395,14.5307,3.0899,-0.0339,1.8000,-0.0101,0.1125,-1,RACING,0,11.75,0.0469,2.468,1.800,99.000
1785588887.445,14.6185,3.0867,-0.0367,1.8000,-0.0101,0.0719,-1,RACING,0,11.75,0.0416,2.468,1.800,99.000
1785588887.495,14.7092,3.0832,-0.0394,1.8000,-0.0100,0.0719,-1,RACING,0,12.00,0.1182,2.463,1.800,99.000
1785588887.545,14.7984,3.0797,-0.0394,1.8000,-0.0079,0.1135,-1,RACING,0,12.00,0.0295,2.463,1.800,99.000
1785588887.595,14.8885,3.0762,-0.0394,1.8000,-0.0091,0.1135,-1,RACING,0,12.00,0.0619,2.463,1.800,99.000
1785588887.645,14.9835,3.0725,-0.0394,1.8000,-0.0083,0.0337,-1,RACING,0,12.25,0.0939,2.460,1.800,99.000
1785588887.695,15.0692,3.0690,-0.0394,1.8000,-0.0095,0.0337,-1,RACING,0,12.25,0.0121,2.460,1.800,99.000
1785588887.745,15.1618,3.0655,-0.0394,1.8000,-0.0108,0.0716,-1,RACING,0,12.25,0.0855,2.460,1.800,99.000
1785588887.796,15.2524,3.0620,-0.0394,1.8000,-0.0096,0.0716,-1,RACING,0,12.50,0.0754,2.458,1.800,99.000
1785588887.845,15.3436,3.0584,-0.0394,1.8000,-0.0110,0.1163,-1,RACING,0,12.50,0.0209,2.458,1.800,99.000
1785588887.895,15.4299,3.0548,-0.0424,1.8000,-0.0127,0.1163,-1,RACING,0,12.50,0.1040,2.458,1.800,99.000
1785588887.945,15.5215,3.0508,-0.0459,1.8000,-0.0094,0.0952,-1,RACING,0,12.75,0.0571,2.449,1.800,99.000
1785588887.995,15.6089,3.0467,-0.0459,1.8000,-0.0089,0.0952,-1,RACING,0,12.75,0.0355,2.449,1.800,99.000
1785588888.045,15.7033,3.0425,-0.0459,1.8000,-0.0102,0.2064,-1,RACING,0,13.00,0.1242,2.449,1.800,99.000
1785588888.095,15.7919,3.0383,-0.0486,1.8000,-0.0083,0.2064,-1,RACING,0,13.00,0.0381,2.449,1.800,99.000
1785588888.145,15.8834,3.0339,-0.0486,1.8000,-0.0080,0.0385,-1,RACING,0,13.00,0.0595,2.449,1.800,99.000
1785588888.196,15.9709,3.0296,-0.0486,1.8000,-0.0061,0.0385,-1,RACING,0,13.25,0.1067,2.442,1.800,99.000
1785588888.246,16.0651,3.0251,-0.0486,1.8000,-0.0069,0.1098,-1,RACING,0,13.25,0.0208,2.442,1.800,99.000
1785588888.295,16.1505,3.0208,-0.0486,1.8000,-0.0081,0.1098,-1,RACING,0,13.25,0.0766,2.442,1.800,99.000
1785588888.345,16.2426,3.0164,-0.0486,1.8000,-0.0058,0.1713,-1,RACING,0,13.50,0.0853,2.434,1.800,99.000
1785588888.396,16.3289,3.0121,-0.0486,1.8000,-0.0066,0.1713,-1,RACING,0,13.50,0.0189,2.434,1.800,99.000
1785588888.445,16.4195,3.0077,-0.0486,1.8000,-0.0075,0.0555,-1,RACING,0,13.50,0.0958,2.434,1.800,99.000
1785588888.495,16.5099,3.0032,-0.0486,1.8000,-0.0051,0.0555,-1,RACING,0,13.75,0.0684,2.434,1.800,99.000
1785588888.547,16.5977,2.9989,-0.0486,1.8000,-0.0058,0.0672,-1,RACING,0,13.75,0.0297,2.434,1.800,99.000
1785588888.595,16.6888,2.9945,-0.0486,1.8000,-0.0066,0.0672,-1,RACING,0,13.75,0.1152,2.434,1.800,99.000
1785588888.646,16.7769,2.9902,-0.0486,1.8000,-0.0039,0.0995,-1,RACING,0,14.00,0.0522,2.422,1.800,99.000
1785588888.695,16.8689,2.9856,-0.0486,1.8000,-0.0045,0.0995,-1,RACING,0,14.00,0.0482,2.422,1.800,99.000
1785588888.747,16.9554,2.9815,-0.0486,1.8000,-0.0051,0.2259,-1,RACING,0,14.25,0.1212,2.421,1.800,99.000
1785588888.795,17.0478,2.9771,-0.0486,1.8000,-0.0023,0.2259,-1,RACING,0,14.25,0.0336,2.421,1.800,99.000
1785588888.845,17.1362,2.9727,-0.0486,1.8000,-0.0027,0.0546,-1,RACING,0,14.25,0.0646,2.421,1.800,99.000
1785588888.895,17.2233,2.9683,-0.0486,1.8000,-0.0001,0.0546,-1,RACING,0,14.50,0.1031,2.414,1.800,99.000
1785588888.945,17.3157,2.9638,-0.0486,1.8000,-0.0000,0.0450,-1,RACING,0,14.50,0.0210,2.414,1.800,99.000
1785588888.995,17.4038,2.9595,-0.0486,1.8000,-0.0000,0.0450,-1,RACING,0,14.50,0.0817,2.414,1.800,99.000
1785588889.045,17.4941,2.9552,-0.0486,1.8000,0.0025,0.0254,-1,RACING,0,14.75,0.0821,2.405,1.800,99.000
1785588889.095,17.5864,2.9508,-0.0486,1.8000,0.0029,0.0254,-1,RACING,0,14.75,0.0214,2.405,1.800,99.000
1785588889.145,17.6754,2.9464,-0.0486,1.8000,0.0033,0.0648,-1,RACING,0,14.75,0.1028,2.405,1.800,99.000
1785588889.195,17.7648,2.9421,-0.0486,1.8000,0.0058,0.0648,-1,RACING,0,15.00,0.0611,2.401,1.800,99.000
1785588889.245,17.8549,2.9376,-0.0486,1.8000,0.0066,0.0581,-1,RACING,0,15.00,0.0345,2.401,1.800,99.000
1785588889.295,17.9408,2.9333,-0.0486,1.8000,0.0077,0.0581,-1,RACING,0,15.00,0.1180,2.401,1.800,99.000
1785588889.345,18.0319,2.9290,-0.0486,1.8000,0.0099,0.1224,-1,RACING,0,15.25,0.0432,2.391,1.800,99.000
1785588889.396,18.1215,2.9247,-0.0455,1.8000,0.0113,0.1224,-1,RACING,0,15.25,0.0493,2.391,1.800,99.000
1785588889.445,18.2157,2.9208,-0.0424,1.8000,0.0113,0.0629,-1,RACING,0,15.50,0.1079,2.384,1.800,99.000
1785588889.495,18.3070,2.9171,-0.0393,1.8000,0.0118,0.0629,-1,RACING,0,15.50,0.0181,2.384,1.800,99.000
1785588889.545,3.4896,4.0001,0.0032,1.8000,0.0118,0.0368,-1,RACING,0,0.25,0.3141,1.254,1.800,99.000
1785588889.595,3.5816,4.0006,0.0064,1.6500,-0.2722,0.0368,-1,RACING,0,0.50,0.3739,1.563,1.800,99.000
1785588889.645,3.6669,3.9999,-0.0228,1.5634,-0.3050,0.0249,-1,RACING,0,0.50,0.4178,1.563,1.800,2.377
1785588889.695,3.7464,3.9959,-0.0867,1.5634,-0.2469,0.0249,-1,RACING,0,0.50,0.4667,1.563,1.800,2.377
1785588889.745,3.8238,3.9867,-0.1465,1.5634,-0.2457,0.0220,-1,RACING,0,0.75,0.4826,1.822,1.800,99.000
1785588889.796,3.8985,3.9733,-0.2058,1.6884,-0.2454,0.0220,-1,RACING,0,0.75,0.5049,1.822,1.800,99.000
1785588889.845,3.9815,3.9530,-0.2710,1.8000,-0.2446,0.0585,-1,RACING,0,1.00,0.5188,1.989,1.800,99.000
1785588889.898,3.9815,3.9530,-0.2710,1.8000,-0.2446,0.0585,-1,RACING,0,1.00,0.5188,1.989,1.800,99.000
1785588889.955,4.0933,3.9171,-0.3594,1.8000,-0.1472,0.2856,-1,RACING,0,1.25,0.5219,2.113,1.800,99.000
1785588889.997,4.2332,3.8570,-0.4403,1.8000,-0.0765,0.2856,-1,RACING,0,1.25,0.5029,2.113,1.800,99.000
1785588890.046,4.3101,3.8184,-0.4609,1.8000,-0.0668,0.0344,-1,RACING,0,1.25,0.4925,2.113,1.800,99.000
1785588890.095,4.3888,3.7778,-0.4791,1.8000,-0.0645,0.0344,-1,RACING,0,1.50,0.4713,2.184,1.800,99.000
1785588890.145,4.4669,3.7354,-0.4968,1.8000,-0.0117,0.0311,-1,RACING,0,1.50,0.4436,2.184,1.800,99.000
1785588890.195,4.5448,3.6926,-0.4968,1.8000,-0.0036,0.0311,-1,RACING,0,1.50,0.4322,2.184,1.800,99.000
1785588890.246,4.6244,3.6495,-0.4968,1.8000,0.0301,0.1213,-1,RACING,0,1.75,0.3942,2.255,1.800,99.000
1785588890.301,4.6244,3.6495,-0.4968,1.8000,0.0343,0.1213,-1,RACING,0,1.75,0.3942,2.255,1.800,99.000
1785588890.345,4.7040,3.6070,-0.4886,1.8000,0.0349,0.1213,-1,RACING,0,1.75,0.3679,2.255,1.800,99.000
1785588890.395,4.8700,3.5240,-0.4711,1.8000,0.0593,0.2904,-1,RACING,0,2.00,0.3120,2.306,1.800,99.000
1785588890.445,4.9520,3.4839,-0.4550,1.8000,0.0616,0.2186,-1,RACING,0,2.00,0.2934,2.306,1.800,99.000
1785588890.497,5.0350,3.4447,-0.4380,1.8000,0.0733,0.2186,-1,RACING,0,2.00,0.2719,2.306,1.800,99.000
1785588890.542,5.1106,3.4093,-0.4191,1.8000,0.0749,0.1117,-1,RACING,0,2.25,0.2333,2.320,1.800,99.000
1785588890.593,5.1965,3.3718,-0.3974,1.8000,0.0752,0.1117,-1,RACING,0,2.25,0.2242,2.320,1.800,99.000
1785588890.643,5.2757,3.3382,-0.3771,1.8000,0.0794,0.0437,-1,RACING,0,2.50,0.1998,2.352,1.800,99.000
1785588890.693,5.3629,3.3053,-0.3550,1.8000,0.0801,0.0437,-1,RACING,0,2.50,0.1613,2.352,1.800,99.000
1785588890.744,5.4469,3.2753,-0.3335,1.8000,0.0801,0.2608,-1,RACING,0,2.50,0.1718,2.352,1.800,99.000
1785588890.794,5.5317,3.2469,-0.3120,1.8000,0.0787,0.2608,-1,RACING,0,2.75,0.1352,2.387,1.800,99.000
1785588890.843,5.6165,3.2202,-0.2904,1.8000,0.0787,0.0493,-1,RACING,0,2.75,0.1050,2.387,1.800,99.000
1785588890.893,5.7031,3.1950,-0.2686,1.8000,0.0787,0.0493,-1,RACING,0,2.75,0.1422,2.387,1.800,99.000
1785588890.943,5.7865,3.1723,-0.2474,1.8000,0.0732,0.0540,-1,RACING,0,3.00,0.0851,2.396,1.800,99.000
1785588890.993,5.8738,3.1512,-0.2276,1.8000,0.0725,0.0540,-1,RACING,0,3.00,0.0672,2.396,1.800,99.000
1785588891.046,5.9653,3.1317,-0.2078,1.8000,0.0725,0.1881,-1,RACING,0,3.25,0.1252,2.401,1.800,99.000
1785588891.093,6.0513,3.1140,-0.1881,1.8000,0.0647,0.1881,-1,RACING,0,3.25,0.0433,2.401,1.800,99.000
1785588891.144,6.1396,3.0980,-0.1704,1.8000,0.0636,0.2640,-1,RACING,0,3.25,0.0618,2.401,1.800,99.000
1785588891.193,6.2293,3.0834,-0.1552,1.8000,0.0556,0.2640,-1,RACING,0,3.50,0.1017,2.408,1.800,99.000
1785588891.243,6.3178,3.0702,-0.1400,1.8000,0.0556,0.0374,-1,RACING,0,3.50,0.0123,2.408,1.800,99.000
1785588891.293,6.4091,3.0583,-0.1249,1.8000,0.0555,0.0374,-1,RACING,0,3.50,0.0800,2.408,1.800,99.000
1785588891.343,6.4944,3.0477,-0.1120,1.8000,0.0471,0.1625,-1,RACING,0,3.75,0.0852,2.421,1.800,99.000
1785588891.393,6.5861,3.0382,-0.0992,1.8000,0.0470,0.1625,-1,RACING,0,3.75,0.0178,2.421,1.800,99.000
1785588891.443,6.6757,3.0297,-0.0863,1.8000,0.0471,0.0335,-1,RACING,0,3.75,0.0996,2.421,1.800,99.000
1785588891.494,6.7685,3.0225,-0.0735,1.8000,0.0387,0.0335,-1,RACING,0,4.00,0.0646,2.435,1.800,99.000
