t,x,y,yaw,cmd_speed,cmd_steer,min_scan,active_sign,state,lap,progress_m,lat_err,cap_curve,cap_sign,cap_lidar
1785589332.623,4.0550,4.0000,0.0000,0.5000,-0.3029,nan,-1,RACING,0,0.00,0.5842,nan,nan,nan
1785589332.669,4.0550,4.0000,0.0000,0.6250,-0.3029,0.0986,-1,RACING,0,1.00,0.5842,1.989,nan,2.438
1785589332.719,4.0649,4.0000,-0.0025,0.7500,-0.3054,0.0986,-1,RACING,0,1.00,0.5875,1.989,1.800,2.438
1785589332.769,4.0886,3.9998,-0.0210,0.8750,-0.3069,0.1494,-1,RACING,0,1.00,0.5957,1.989,1.800,99.000
1785589332.819,4.1248,3.9983,-0.0497,1.0000,-0.3092,0.1494,-1,RACING,0,1.00,0.6088,1.989,1.800,99.000
1785589332.869,4.1717,3.9954,-0.0893,1.1250,-0.3115,0.0853,-1,RACING,0,1.00,0.6275,1.989,1.800,99.000
1785589332.919,4.2282,3.9889,-0.1351,1.2500,-0.2303,0.0853,-1,RACING,0,1.25,0.6304,2.113,1.800,99.000
1785589332.969,4.2906,3.9790,-0.1798,1.3750,-0.2304,0.2041,-1,RACING,0,1.25,0.6360,2.113,1.800,99.000
1785589333.019,4.3616,3.9652,-0.2287,1.5000,-0.2317,0.2041,-1,RACING,0,1.25,0.6476,2.113,1.800,99.000
1785589333.070,4.4337,3.9465,-0.2819,1.6250,-0.2319,0.1524,-1,RACING,0,1.50,0.6440,2.184,1.800,99.000
1785589333.119,4.5124,3.9209,-0.3417,1.7500,-0.1453,0.1524,-1,RACING,0,1.50,0.6345,2.184,1.800,99.000
1785589333.169,4.5922,3.8907,-0.3796,1.8000,-0.1452,0.0235,-1,RACING,0,1.50,0.6319,2.184,1.800,99.000
1785589333.219,4.6758,3.8559,-0.4193,1.8000,-0.0763,0.0235,-1,RACING,0,1.75,0.6050,2.255,1.800,99.000
1785589333.269,4.7561,3.8185,-0.4401,1.8000,-0.0759,0.0215,-1,RACING,0,1.75,0.5854,2.255,1.800,99.000
1785589333.319,4.8408,3.7785,-0.4613,1.8000,-0.0765,0.0215,-1,RACING,0,2.00,0.5648,2.306,1.800,99.000
1785589333.369,4.9212,3.7382,-0.4819,1.8000,-0.0167,0.0534,-1,RACING,0,2.00,0.5311,2.306,1.800,99.000
1785589333.419,5.0015,3.6963,-0.4864,1.8000,-0.0168,0.0534,-1,RACING,0,2.00,0.5097,2.306,1.800,99.000
1785589333.471,5.0829,3.6541,-0.4910,1.8000,0.0243,0.2393,-1,RACING,0,2.25,0.4766,2.320,1.800,99.000
1785589333.519,5.1627,3.6119,-0.4844,1.8000,0.0242,0.2393,-1,RACING,0,2.25,0.4414,2.320,1.800,99.000
1785589333.569,5.2463,3.5700,-0.4777,1.8000,0.0501,0.0664,-1,RACING,0,2.25,0.4245,2.320,1.800,99.000
1785589333.619,5.3235,3.5294,-0.4641,1.8000,0.0503,0.0664,-1,RACING,0,2.50,0.3827,2.352,1.800,99.000
1785589333.670,5.4058,3.4895,-0.4504,1.8000,0.0502,0.0459,-1,RACING,0,2.50,0.3504,2.352,1.800,99.000
1785589333.719,5.4853,3.4511,-0.4367,1.8000,0.0670,0.0459,-1,RACING,0,2.50,0.3403,2.352,1.800,99.000
1785589333.769,5.5659,3.4138,-0.4184,1.8000,0.0670,0.0202,-1,RACING,0,2.75,0.2931,2.387,1.800,99.000
1785589333.831,5.6494,3.3780,-0.4001,1.8000,0.0670,0.0202,-1,RACING,0,2.75,0.2657,2.387,1.800,99.000
1785589333.872,5.6494,3.3780,-0.4001,1.8000,0.0670,0.0202,-1,RACING,0,2.75,0.2657,2.387,1.800,99.000
1785589333.926,5.7513,3.3355,-0.3773,1.8000,0.0670,0.0202,-1,RACING,0,2.75,0.2489,2.387,1.800,99.000
1785589333.970,5.7513,3.3355,-0.3773,1.8000,0.0670,0.0202,-1,RACING,0,2.75,0.2489,2.387,1.800,99.000
1785589334.019,5.7513,3.3355,-0.3773,1.8000,0.0670,0.1138,-1,RACING,0,3.00,0.2489,2.396,1.800,99.000
1785589334.069,6.1012,3.2125,-0.3021,1.8000,0.0815,0.0961,-1,RACING,0,3.25,0.1326,2.401,1.800,99.000
1785589334.124,6.1577,3.1952,-0.2874,1.8000,0.0780,0.0961,-1,RACING,0,3.25,0.1376,2.401,1.800,99.000
1785589334.171,6.2418,3.1711,-0.2665,1.8000,0.0779,0.0303,-1,RACING,0,3.50,0.1364,2.408,1.800,99.000
1785589334.222,6.3305,3.1484,-0.2452,1.8000,0.0780,0.0303,-1,RACING,0,3.50,0.0817,2.408,1.800,99.000
1785589334.269,6.4152,3.1273,-0.2239,1.8000,0.0704,0.0883,-1,RACING,0,3.50,0.1049,2.408,1.800,99.000
1785589334.319,6.5032,3.1082,-0.2047,1.8000,0.0704,0.0883,-1,RACING,0,3.75,0.0931,2.421,1.800,99.000
1785589334.369,6.5943,3.0909,-0.1855,1.8000,0.0704,0.0493,-1,RACING,0,3.75,0.0393,2.421,1.800,99.000
1785589334.421,6.6816,3.0750,-0.1662,1.8000,0.0611,0.0493,-1,RACING,0,3.75,0.1043,2.421,1.800,99.000
1785589334.472,6.7763,3.0602,-0.1486,1.8000,0.0611,0.1068,-1,RACING,0,4.00,0.0549,2.435,1.800,99.000
1785589334.519,6.8616,3.0482,-0.1328,1.8000,0.0611,0.1068,-1,RACING,0,4.00,0.0327,2.435,1.800,99.000
1785589334.569,6.9517,3.0370,-0.1161,1.8000,0.0510,0.0455,-1,RACING,0,4.00,0.1229,2.435,1.800,99.000
1785589334.619,7.0391,3.0272,-0.1022,1.8000,0.0510,0.0455,-1,RACING,0,4.25,0.0412,2.445,1.800,99.000
1785589334.669,7.1317,3.0185,-0.0882,1.8000,0.0423,0.0584,-1,RACING,0,4.25,0.0560,2.445,1.800,99.000
1785589334.720,7.2214,3.0110,-0.0767,1.8000,0.0423,0.0584,-1,RACING,0,4.50,0.1095,2.452,1.800,99.000
1785589334.769,7.3131,3.0047,-0.0651,1.8000,0.0423,0.2266,-1,RACING,0,4.50,0.0314,2.452,1.800,99.000
1785589334.909,7.4026,2.9993,-0.0535,1.8000,0.0338,0.2266,-1,RACING,0,4.50,0.0805,2.452,1.800,99.000
1785589334.909,7.4026,2.9993,-0.0535,1.8000,0.0338,0.2266,-1,RACING,0,4.50,0.0805,2.452,1.800,99.000
1785589334.920,7.4026,2.9993,-0.0535,1.8000,0.0338,0.2266,-1,RACING,0,4.50,0.0805,2.452,1.800,99.000
1785589334.971,7.7036,2.9889,-0.0153,1.8000,0.0338,0.1746,-1,RACING,0,5.00,0.1305,2.456,1.800,99.000
1785589335.019,7.7551,2.9883,-0.0098,1.8000,0.0208,0.1746,-1,RACING,0,5.00,0.0826,2.456,1.800,99.000
1785589335.069,7.8479,2.9876,-0.0038,1.8000,0.0207,0.1461,-1,RACING,0,5.00,0.0423,2.456,1.800,99.000
1785589335.119,7.9322,2.9876,0.0016,1.8000,0.0152,0.1461,-1,RACING,0,5.00,0.1101,2.456,1.800,99.000
1785589335.169,8.0203,2.9879,0.0057,1.8000,0.0152,0.0754,-1,RACING,0,5.25,0.0690,2.464,1.800,99.000
1785589335.263,8.1063,2.9886,0.0098,1.8000,0.0150,0.0754,-1,RACING,0,5.25,0.0450,2.464,1.800,99.000
1785589335.279,8.1063,2.9886,0.0098,1.8000,0.0150,0.0754,-1,RACING,0,5.25,0.0450,2.464,1.800,99.000
1785589335.319,8.3120,2.9915,0.0191,1.8000,0.0150,0.0399,-1,RACING,0,5.50,0.0369,2.465,1.800,99.000
1785589335.369,8.4003,2.9933,0.0231,1.8000,0.0099,0.0628,-1,RACING,0,5.50,0.0779,2.465,1.800,99.000
1785589335.419,8.4724,2.9950,0.0231,1.8000,0.0069,0.0628,-1,RACING,0,5.75,0.1107,2.465,1.800,99.000
1785589335.469,8.5613,2.9971,0.0231,1.8000,0.0079,0.0679,-1,RACING,0,5.75,0.0332,2.465,1.800,99.000
1785589335.527,8.6536,2.9991,0.0231,1.8000,0.0066,0.0679,-1,RACING,0,5.75,0.0792,2.465,1.800,99.000
1785589335.573,8.7560,3.0015,0.0231,1.8000,0.0066,0.0676,-1,RACING,0,6.00,0.0773,2.467,1.800,99.000
1785589335.683,8.8388,3.0033,0.0231,1.8000,0.0087,0.0676,-1,RACING,0,6.00,0.0260,2.467,1.800,99.000
1785589335.684,8.8388,3.0033,0.0231,1.8000,0.0087,0.0676,-1,RACING,0,6.00,0.0260,2.467,1.800,99.000
1785589335.721,8.9353,3.0055,0.0231,1.8000,0.0087,0.0356,-1,RACING,0,6.00,0.1086,2.467,1.800,99.000
1785589335.770,9.1388,3.0101,0.0231,1.8000,0.0074,0.0377,-1,RACING,0,6.25,0.0633,2.463,1.800,99.000
1785589335.819,9.2015,3.0116,0.0231,1.8000,0.0083,0.0377,-1,RACING,0,6.25,0.1241,2.463,1.800,99.000
1785589335.869,9.2881,3.0136,0.0231,1.8000,0.0094,0.1495,-1,RACING,0,6.50,0.0458,2.457,1.800,99.000
1785589335.919,9.3772,3.0157,0.0231,1.8000,0.0108,0.1495,-1,RACING,0,6.50,0.0520,2.457,1.800,99.000
1785589335.969,9.4676,3.0179,0.0260,1.8000,0.0077,0.0732,-1,RACING,0,6.75,0.1133,2.451,1.800,99.000
1785589336.033,9.4676,3.0179,0.0260,1.8000,0.0077,0.0732,-1,RACING,0,6.75,0.1133,2.451,1.800,99.000
1785589336.069,9.6712,3.0232,0.0260,1.8000,0.0077,0.0560,-1,RACING,0,6.75,0.0939,2.451,1.800,99.000
1785589336.119,9.7320,3.0249,0.0260,1.8000,0.0084,0.0560,-1,RACING,0,7.00,0.0989,2.447,1.800,99.000
1785589336.169,9.8209,3.0273,0.0260,1.8000,0.0096,0.0783,-1,RACING,0,7.00,0.0200,2.447,1.800,99.000
1785589336.223,9.9108,3.0296,0.0260,1.8000,0.0080,0.0783,-1,RACING,0,7.00,0.0837,2.447,1.800,99.000
1785589336.271,10.0016,3.0319,0.0260,1.8000,0.0080,0.0783,-1,RACING,0,7.25,0.0796,2.444,1.800,99.000
1785589336.319,10.0944,3.0343,0.0260,1.8000,0.0106,0.1219,-1,RACING,0,7.25,0.0240,2.444,1.800,99.000
1785589336.369,10.1859,3.0367,0.0289,1.8000,0.0072,0.0443,-1,RACING,0,7.25,0.1084,2.444,1.800,99.000
1785589336.419,10.2726,3.0393,0.0289,1.8000,0.0081,0.0443,-1,RACING,0,7.50,0.0594,2.442,1.800,99.000
1785589336.534,10.3598,3.0419,0.0289,1.8000,0.0093,0.0338,-1,RACING,0,7.50,0.0359,2.442,1.800,99.000
1785589336.534,10.3598,3.0419,0.0289,1.8000,0.0093,0.0338,-1,RACING,0,7.50,0.0359,2.442,1.800,99.000
1785589336.569,10.3598,3.0419,0.0289,1.8000,0.0093,0.0338,-1,RACING,0,7.75,0.0359,2.442,1.800,99.000
1785589336.619,10.6472,3.0503,0.0289,1.8000,0.0073,0.1712,-1,RACING,0,7.75,0.0709,2.442,1.800,99.000
1785589336.669,10.7189,3.0524,0.0289,1.8000,0.0068,0.0262,-1,RACING,0,8.00,0.1117,2.442,1.800,99.000
1785589336.719,10.8075,3.0550,0.0289,1.8000,0.0077,0.0262,-1,RACING,0,8.00,0.0289,2.442,1.800,99.000
1785589336.808,10.8948,3.0575,0.0289,1.8000,0.0052,0.1546,-1,RACING,0,8.00,0.0688,2.442,1.800,99.000
1785589336.820,10.8948,3.0575,0.0289,1.8000,0.0052,0.1546,-1,RACING,0,8.00,0.0688,2.442,1.800,99.000
1785589336.871,11.1227,3.0641,0.0289,1.8000,0.0052,0.0249,-1,RACING,0,8.25,0.0484,2.442,1.800,99.000
1785589336.919,11.1663,3.0653,0.0289,1.8000,0.0041,0.0249,-1,RACING,0,8.25,0.0899,2.442,1.800,99.000
1785589336.969,11.2532,3.0679,0.0289,1.8000,0.0046,0.0382,-1,RACING,0,8.50,0.0782,2.442,1.800,99.000
1785589337.019,11.3407,3.0705,0.0289,1.8000,0.0053,0.0382,-1,RACING,0,8.50,0.0239,2.442,1.800,99.000
1785589337.069,11.4269,3.0731,0.0289,1.8000,0.0023,0.2950,-1,RACING,0,8.50,0.1004,2.442,1.800,99.000
1785589337.119,11.5171,3.0757,0.0289,1.8000,0.0026,0.2950,-1,RACING,0,8.75,0.0648,2.442,1.800,99.000
1785589337.169,11.6080,3.0783,0.0289,1.8000,0.0030,0.0236,-1,RACING,0,8.75,0.0360,2.442,1.800,99.000
1785589337.219,11.6970,3.0809,0.0289,1.8000,-0.0001,0.0236,-1,RACING,0,8.75,0.1204,2.442,1.800,99.000
1785589337.269,11.7861,3.0835,0.0289,1.8000,-0.0001,0.0335,-1,RACING,0,9.00,0.0469,2.442,1.800,99.000
1785589337.319,11.8751,3.0861,0.0289,1.8000,-0.0002,0.0335,-1,RACING,0,9.00,0.0509,2.442,1.800,99.000
1785589337.369,11.9669,3.0887,0.0289,1.8000,-0.0033,0.0662,-1,RACING,0,9.25,0.1130,2.442,1.800,99.000
1785589337.419,12.0584,3.0914,0.0289,1.8000,-0.0038,0.0662,-1,RACING,0,9.25,0.0273,2.442,1.800,99.000
1785589337.470,12.1466,3.0939,0.0289,1.8000,-0.0065,0.0344,-1,RACING,0,9.25,0.0708,2.442,1.800,99.000
1785589337.519,12.2371,3.0965,0.0289,1.8000,-0.0074,0.0344,-1,RACING,0,9.50,0.0925,2.442,1.800,99.000
1785589337.569,12.3285,3.0991,0.0289,1.8000,-0.0085,0.1763,-1,RACING,0,9.50,0.0161,2.442,1.800,99.000
1785589337.620,12.4193,3.1017,0.0289,1.8000,-0.0109,0.1763,-1,RACING,0,9.50,0.0926,2.442,1.800,99.000
1785589337.669,12.5075,3.1042,0.0260,1.8000,-0.0109,0.1161,-1,RACING,0,9.75,0.0717,2.442,1.800,99.000
1785589337.719,12.5993,3.1064,0.0229,1.8000,-0.0109,0.1161,-1,RACING,0,9.75,0.0248,2.442,1.800,99.000
1785589337.769,12.6888,3.1084,0.0200,1.8000,-0.0116,0.1398,-1,RACING,0,9.75,0.1116,2.442,1.800,99.000
1785589337.819,12.7751,3.1100,0.0168,1.8000,-0.0115,0.1398,-1,RACING,0,10.00,0.0536,2.442,1.800,99.000
1785589337.871,12.8670,3.1114,0.0137,1.8000,-0.0116,0.0213,-1,RACING,0,10.00,0.0403,2.442,1.800,99.000
1785589337.919,12.9551,3.1125,0.0105,1.8000,-0.0118,0.0213,-1,RACING,0,10.25,0.1228,2.442,1.800,99.000
1785589337.969,13.0455,3.1133,0.0073,1.8000,-0.0118,0.0883,-1,RACING,0,10.25,0.0330,2.442,1.800,99.000
1785589338.019,13.1351,3.1138,0.0041,1.8000,-0.0117,0.0883,-1,RACING,0,10.25,0.0579,2.442,1.800,99.000
1785589338.069,13.2282,3.1140,0.0009,1.8000,-0.0117,0.0639,-1,RACING,0,10.50,0.0996,2.442,1.800,99.000
1785589338.119,13.3190,3.1140,-0.0023,1.8000,-0.0117,0.0639,-1,RACING,0,10.50,0.0099,2.442,1.800,99.000
1785589338.171,13.4077,3.1136,-0.0055,1.8000,-0.0112,0.0265,-1,RACING,0,10.50,0.0802,2.442,1.800,99.000
1785589338.220,13.4999,3.1130,-0.0086,1.8000,-0.0112,0.0265,-1,RACING,0,10.75,0.0777,2.442,1.800,99.000
1785589338.269,13.5883,3.1121,-0.0116,1.8000,-0.0112,0.0964,-1,RACING,0,10.75,0.0111,2.442,1.800,99.000
1785589338.326,13.6771,3.1109,-0.0147,1.8000,-0.0104,0.0964,-1,RACING,0,10.75,0.0995,2.442,1.800,99.000
1785589338.385,13.6771,3.1109,-0.0147,1.8000,-0.0104,0.0964,-1,RACING,0,10.75,0.0995,2.442,1.800,99.000
1785589338.421,13.6771,3.1109,-0.0147,1.8000,-0.0104,0.0964,-1,RACING,0,10.75,0.0995,2.442,1.800,99.000
1785589338.470,13.6771,3.1109,-0.0147,1.8000,-0.0104,0.0964,-1,RACING,0,10.75,0.0995,2.442,1.800,99.000
1785589338.526,13.7681,3.1094,-0.0176,1.8000,-0.0104,0.0591,-1,RACING,0,10.75,0.0594,2.442,1.800,99.000
1785589338.569,14.1065,3.1016,-0.0283,1.8000,-0.0104,0.1083,-1,RACING,0,11.25,0.0291,2.448,1.800,99.000
1785589338.619,14.2013,3.0987,-0.0314,1.8000,-0.0077,0.0661,-1,RACING,0,11.25,0.1239,2.448,1.800,99.000
1785589338.669,14.3803,3.0932,-0.0314,1.8000,-0.0087,0.0679,-1,RACING,0,11.50,0.0530,2.462,1.800,99.000
1785589338.719,14.4702,3.0905,-0.0314,1.8000,-0.0087,0.0679,-1,RACING,0,11.75,0.1072,2.468,1.800,99.000
1785589339.186,14.4702,3.0905,-0.0314,1.8000,-0.0099,0.0752,-1,RACING,0,11.75,0.1072,2.468,1.800,99.000
1785589339.188,14.4702,3.0905,-0.0314,1.8000,-0.0099,0.0752,-1,RACING,0,11.75,0.1072,2.468,1.800,99.000
1785589339.266,15.3751,3.0620,-0.0314,1.8000,-0.0115,0.0752,-1,RACING,0,12.50,0.0512,2.458,1.800,99.000
1785589339.292,15.4395,3.0600,-0.0335,1.8000,-0.0156,0.1087,-1,RACING,0,12.50,0.1141,2.458,1.800,99.000
1785589339.338,15.5303,3.0567,-0.0368,1.8000,-0.0156,0.1936,-1,RACING,0,12.75,0.0511,2.449,1.800,99.000
1785589339.389,15.6220,3.0532,-0.0412,1.8000,-0.0162,0.1600,-1,RACING,0,12.75,0.0501,2.449,1.800,99.000
1785589339.439,15.7077,3.0494,-0.0455,1.8000,-0.0163,0.1600,-1,RACING,0,13.00,0.1213,2.449,1.800,99.000
1785589339.488,15.7948,3.0452,-0.0485,1.8000,-0.0109,0.0846,-1,RACING,0,13.00,0.0395,2.449,1.800,99.000
1785589339.537,15.8850,3.0406,-0.0516,1.8000,-0.0070,0.0846,-1,RACING,0,13.00,0.0629,2.449,1.800,99.000
1785589339.588,15.9780,3.0361,-0.0516,1.8000,-0.0081,0.0449,-1,RACING,0,13.25,0.1015,2.442,1.800,99.000
1785589339.637,16.0692,3.0315,-0.0516,1.8000,-0.0093,0.0449,-1,RACING,0,13.25,0.0253,2.442,1.800,99.000
1785589339.688,16.1572,3.0268,-0.0516,1.8000,-0.0093,0.1415,-1,RACING,0,13.25,0.0844,2.442,1.800,2.436
1785589339.737,16.2471,3.0221,-0.0516,1.8000,-0.0074,0.1415,-1,RACING,0,13.50,0.0827,2.434,1.800,2.436
1785589339.787,16.3378,3.0175,-0.0516,1.8000,-0.0086,0.2172,-1,RACING,0,13.50,0.0272,2.434,1.800,99.000
1785589339.837,16.4270,3.0129,-0.0516,1.8000,-0.0056,0.2172,-1,RACING,0,13.50,0.1040,2.434,1.800,99.000
1785589339.888,16.5191,3.0083,-0.0516,1.8000,-0.0056,0.2022,-1,RACING,0,13.75,0.0619,2.434,1.800,2.004
1785589339.937,16.6133,3.0033,-0.0590,1.8000,-0.0240,0.2022,-1,RACING,0,13.75,0.0450,2.434,1.800,2.004
1785589339.987,16.7071,2.9973,-0.0659,1.8000,0.0030,0.3303,-1,RACING,0,14.00,0.1207,2.422,1.800,99.000
1785589340.039,16.7894,2.9918,-0.0659,1.8000,0.0034,0.3303,-1,RACING,0,14.00,0.0422,2.422,1.800,99.000
1785589340.089,16.8760,2.9859,-0.0659,1.8000,0.0034,0.1051,-1,RACING,0,14.00,0.0550,2.422,1.800,99.000
1785589340.137,16.9704,2.9798,-0.0659,1.8000,0.0064,0.1051,-1,RACING,0,14.25,0.1062,2.421,1.800,99.000
1785589340.188,17.0604,2.9740,-0.0659,1.8000,0.0064,0.1051,-1,RACING,0,14.25,0.0227,2.421,1.800,99.000
1785589340.379,17.0604,2.9740,-0.0659,1.8000,0.0073,0.1051,-1,RACING,0,14.25,0.0227,2.421,1.800,99.000
1785589340.380,17.0604,2.9740,-0.0659,1.8000,0.0073,0.1051,-1,RACING,0,14.25,0.0227,2.421,1.800,99.000
1785589340.381,17.0604,2.9740,-0.0659,1.8000,0.0073,0.1051,-1,RACING,0,14.25,0.0227,2.421,1.800,99.000
1785589340.407,17.1584,2.9676,-0.0659,1.8000,0.0073,0.1051,-1,RACING,0,14.25,0.0227,2.421,1.800,99.000
1785589340.448,17.1584,2.9676,-0.0659,1.8000,0.0073,0.0403,-1,RACING,0,14.25,0.0854,2.414,1.800,99.000
1785589340.488,17.3188,2.9569,-0.0659,1.6500,-0.1748,0.0791,-1,RACING,0,14.50,0.0134,2.414,1.800,1.002
1785589340.538,17.6792,2.9326,-0.0759,1.5000,-0.1099,0.0335,-1,RACING,0,14.75,0.1059,2.405,1.800,1.352
1785589340.588,17.7498,2.9256,-0.1122,1.6250,0.0445,0.0423,-1,RACING,0,15.00,0.0734,2.401,1.800,99.000
1785589340.638,17.8275,2.9164,-0.1373,1.7500,0.0637,0.0423,-1,RACING,0,15.00,0.0089,2.401,1.800,99.000
1785589340.692,17.9086,2.9056,-0.1220,1.7500,0.0637,0.1020,-1,RACING,0,15.00,0.0874,2.401,1.800,99.000
1785589340.740,17.9963,2.8958,-0.1052,1.8000,0.0532,0.1020,-1,RACING,0,15.25,0.0793,2.391,1.800,99.000
1785589340.788,18.0873,2.8868,-0.0904,1.8000,0.0518,0.0813,-1,RACING,0,15.25,0.0322,2.391,1.800,99.000
1785589340.838,18.1787,2.8794,-0.0764,1.8000,0.0418,0.0813,-1,RACING,0,15.25,0.1117,2.391,1.800,99.000
1785589340.889,18.2700,2.8730,-0.0650,1.8000,0.0418,0.0678,-1,RACING,0,15.50,0.0637,2.384,1.800,99.000
1785589340.937,18.3595,2.8677,-0.0537,1.8000,0.0418,0.0678,-1,RACING,0,15.50,0.0547,2.384,1.800,99.000
1785589340.987,18.4492,2.8634,-0.0423,1.8000,0.0329,0.0498,-1,RACING,0,15.75,0.1297,2.376,1.800,99.000
1785589341.037,18.5405,2.8601,-0.0308,1.8000,0.0316,0.0498,-1,RACING,0,15.75,0.0534,2.376,1.800,99.000
1785589341.088,18.6308,2.8578,-0.0222,1.8000,0.0252,0.0201,-1,RACING,0,15.75,0.0732,2.376,1.800,99.000
1785589341.138,18.7203,2.8561,-0.0153,1.8000,0.0252,0.0201,-1,RACING,0,16.00,0.1108,2.364,1.800,99.000
1785589341.188,18.8088,2.8550,-0.0084,1.8000,0.0251,0.0600,-1,RACING,0,16.00,0.0454,2.364,1.800,99.000
1785589341.240,18.8961,2.8546,-0.0016,1.8000,0.0199,0.0600,-1,RACING,0,16.00,0.0853,2.364,1.800,99.000
1785589341.288,18.9858,2.8547,0.0053,1.8000,0.0192,0.0542,-1,RACING,0,16.25,0.0961,2.359,1.800,99.000
1785589341.338,19.0733,2.8554,0.0105,1.8000,0.0191,0.0542,-1,RACING,0,16.25,0.0402,2.359,1.800,99.000
1785589341.387,19.1664,2.8566,0.0158,1.8000,0.0153,0.0370,-1,RACING,0,16.25,0.1014,2.359,1.800,99.000
1785589341.438,19.2564,2.8583,0.0209,1.8000,0.0153,0.0370,-1,RACING,0,16.50,0.0758,2.340,1.800,99.000
1785589341.487,19.3445,2.8603,0.0250,1.8000,0.0148,0.0352,-1,RACING,0,16.50,0.0407,2.340,1.800,99.000
1785589341.537,3.4892,4.0002,0.0040,1.6500,-0.2724,0.0352,-1,RACING,0,0.25,0.3138,1.254,1.800,99.000
1785589341.587,3.5792,4.0007,0.0080,1.5634,-0.3048,0.0423,-1,RACING,0,0.50,0.3730,1.563,1.800,2.186
1785589341.638,3.6600,3.9998,-0.0316,1.5634,-0.2417,0.0423,-1,RACING,0,0.50,0.4137,1.563,1.800,2.186
1785589341.688,3.7330,3.9953,-0.0878,1.5634,-0.2410,0.1106,-1,RACING,0,0.50,0.4570,1.563,1.800,99.000
1785589341.737,3.8097,3.9862,-0.1461,1.6884,-0.2406,0.1106,-1,RACING,0,0.75,0.4768,1.822,1.800,99.000
1785589341.787,3.8889,3.9723,-0.2059,1.8000,-0.2407,0.1647,-1,RACING,0,0.75,0.4991,1.822,1.800,99.000
1785589341.838,3.9724,3.9523,-0.2696,1.8000,-0.2407,0.1647,-1,RACING,0,1.00,0.5163,1.989,1.800,99.000
1785589341.888,4.0613,3.9260,-0.3246,1.8000,-0.1560,0.1494,-1,RACING,0,1.00,0.5171,1.989,1.800,99.000
1785589341.937,4.1457,3.8957,-0.3672,1.8000,-0.0911,0.1494,-1,RACING,0,1.25,0.5265,2.113,1.800,99.000
1785589341.987,4.2313,3.8596,-0.4126,1.8000,-0.0808,0.0216,-1,RACING,0,1.25,0.5050,2.113,1.800,99.000
1785589342.038,4.3118,3.8237,-0.4367,1.8000,-0.0797,0.0216,-1,RACING,0,1.25,0.4981,2.113,1.800,99.000
1785589342.088,4.3943,3.7853,-0.4581,1.8000,-0.0252,0.2647,-1,RACING,0,1.50,0.4792,2.184,1.800,99.000
1785589342.138,4.4769,3.7454,-0.4681,1.8000,-0.0241,0.2647,-1,RACING,0,1.50,0.4559,2.184,1.800,99.000
1785589342.187,4.5590,3.7041,-0.4750,1.8000,0.0147,0.0322,-1,RACING,0,1.75,0.4484,2.255,1.800,99.000
1785589342.238,4.6371,3.6630,-0.4815,1.8000,0.0202,0.0322,-1,RACING,0,1.75,0.4088,2.255,1.800,99.000
1785589342.302,4.7184,3.6210,-0.4759,1.8000,0.0202,0.0322,-1,RACING,0,1.75,0.3858,2.255,1.800,99.000
1785589342.340,4.7184,3.6210,-0.4759,1.8000,0.0202,0.0322,-1,RACING,0,1.75,0.3858,2.255,1.800,99.000
1785589342.390,4.8072,3.5750,-0.4697,1.8000,0.0482,0.0322,-1,RACING,0,2.00,0.3626,2.255,1.800,99.000
1785589342.438,4.8072,3.5750,-0.4697,1.8000,0.0482,0.1183,-1,RACING,0,2.00,0.3626,2.306,1.800,99.000
1785589342.489,5.0583,3.4530,-0.4395,1.8000,0.0482,0.0233,-1,RACING,0,2.25,0.2769,2.320,1.800,99.000
1785589342.538,5.1198,3.4226,-0.4289,1.8000,0.0743,0.0233,-1,RACING,0,2.25,0.2476,2.320,1.800,99.000
1785589342.588,5.2016,3.3864,-0.4096,1.8000,0.0801,0.0419,-1,RACING,0,2.25,0.2393,2.320,1.800,99.000
1785589342.638,5.2868,3.3508,-0.3890,1.8000,0.0809,0.0419,-1,RACING,0,2.50,0.2092,2.352,1.800,99.000
1785589342.688,5.3705,3.3181,-0.3671,1.8000,0.0809,0.0732,-1,RACING,0,2.50,0.1753,2.352,1.800,99.000
1785589342.738,5.4560,3.2866,-0.3450,1.8000,0.0802,0.0732,-1,RACING,0,2.50,0.1863,2.352,1.800,99.000
1785589342.788,5.5408,3.2571,-0.3228,1.8000,0.0802,0.0438,-1,RACING,0,2.75,0.1419,2.387,1.800,99.000
1785589342.837,5.6260,3.2292,-0.3008,1.8000,0.0802,0.0438,-1,RACING,0,2.75,0.1168,2.387,1.800,99.000
1785589342.888,5.7132,3.2028,-0.2783,1.8000,0.0752,0.0497,-1,RACING,0,2.75,0.1548,2.387,1.800,99.000
1785589342.938,5.7959,3.1798,-0.2585,1.8000,0.0752,0.0497,-1,RACING,0,3.00,0.0874,2.396,1.800,99.000
1785589342.987,5.8868,3.1576,-0.2378,1.8000,0.0684,0.1004,-1,RACING,0,3.00,0.0806,2.396,1.800,99.000
1785589343.038,5.9762,3.1371,-0.2172,1.8000,0.0675,0.1004,-1,RACING,0,3.25,0.1177,2.401,1.800,99.000
1785589343.088,6.0694,3.1182,-0.1984,1.8000,0.0676,0.2256,-1,RACING,0,3.25,0.0381,2.401,1.800,99.000
1785589343.137,6.1567,3.1016,-0.1804,1.8000,0.0594,0.2256,-1,RACING,0,3.25,0.0792,2.401,1.800,99.000
